代码,名称,收盘价,量能倍数,5周偏离%,洗盘痕迹,状态
600679,上海凤凰,11.54,0.93,-2.81,无,潜伏中
603587,地素时尚,11.97,0.93,-3.26,无,潜伏中
002322,理工能科,12.93,0.93,-8.12,无,潜伏中
601677,明泰铝业,15.07,0.93,-3.74,无,潜伏中
600969,郴电国际,9.04,0.93,-11.6,无,潜伏中
002111,威海广泰,9.4,0.93,-6.37,无,潜伏中
603680,今创集团,12.6,0.92,-7.43,无,潜伏中
002272,川润股份,17.71,0.92,-3.96,有,潜伏中
000856,冀东装备,10.03,0.92,-10.3,无,潜伏中
000039,中集集团,10.74,0.92,-8.02,无,潜伏中
600476,湘邮科技,10.32,0.92,-10.77,无,潜伏中
605008,长鸿高科,11.96,0.92,-2.62,无,潜伏中
002564,天沃科技,5.81,0.92,-11.78,无,潜伏中
002575,群兴玩具,7.4,0.92,-6.33,无,潜伏中
000590,启迪药业,11.47,0.92,-4.03,无,潜伏中
002968,新大正,11.01,0.91,-7.87,无,潜伏中
002205,国统股份,12.35,0.91,-7.7,无,潜伏中
600499,科达制造,16.12,0.91,-3.21,无,潜伏中
002187,广百股份,6.12,0.91,-5.96,无,潜伏中
600848,上海临港,9.88,0.91,-3.91,无,潜伏中
002033,丽江股份,8.89,0.91,-3.64,无,潜伏中
603889,新澳股份,7.48,0.91,-7.22,无,潜伏中
000498,山东路桥,5.66,0.91,-4.75,无,潜伏中
600080,金花股份,8.5,0.91,-0.28,有,潜伏中
000425,徐工机械,10.2,0.91,-6.47,无,潜伏中
601187,厦门银行,7.68,0.9,1.86,无,潜伏中
603182,嘉华股份,16.24,0.9,3.94,无,潜伏中
600857,宁波中百,11.49,0.9,-5.79,无,潜伏中
603528,多伦科技,7.93,0.9,-5.03,无,潜伏中
603958,哈森股份,19.15,0.89,-2.98,无,潜伏中
603809,豪能股份,10.32,0.88,-7.01,无,潜伏中
605155,西大门,15.05,0.88,-8.53,无,潜伏中
000821,京山轻机,11.03,0.88,-13.99,无,潜伏中
603758,秦安股份,12.11,0.88,-8.1,无,潜伏中
000973,佛塑科技,17.37,0.88,4.65,无,潜伏中
002414,高德红外,12.73,0.88,-6.07,有,潜伏中
600212,绿能慧充,6.91,0.88,-6.95,无,潜伏中
600560,金自天正,14.01,0.88,-7.46,无,潜伏中
001300,三柏硕,15.17,0.87,-7.75,无,潜伏中
603073,彩蝶实业,18.65,0.87,-6.73,无,潜伏中
600012,皖通高速,14.95,0.87,-1.4,无,潜伏中
603677,奇精机械,14.77,0.87,-8.22,无,潜伏中
603311,金海高科,15.76,0.87,-2.04,无,潜伏中
000633,合金投资,6.41,0.87,-7.69,无,潜伏中
600051,宁波联合,7.37,0.87,-5.34,无,潜伏中
603506,南都物业,11.72,0.87,-6.78,无,潜伏中
600199,金种子酒,7.93,0.87,-5.98,有,潜伏中
603982,泉峰汽车,7.41,0.86,-6.11,无,潜伏中
002540,亚太科技,6.48,0.86,-4.2,无,潜伏中
600578,京能电力,5.0,0.86,-8.12,无,潜伏中
600446,金证股份,12.26,0.86,-8.44,无,潜伏中
000507,珠海港,5.28,0.86,-5.75,无,潜伏中
603977,国泰集团,15.07,0.86,-1.93,无,潜伏中
600379,宝光股份,11.28,0.86,-7.66,无,潜伏中
000026,飞亚达,14.4,0.86,-1.49,无,潜伏中
000058,深 赛 格,7.7,0.86,-6.6,无,潜伏中
002591,恒大高新,6.36,0.86,-9.92,无,潜伏中
603158,腾龙股份,11.59,0.85,-1.19,无,潜伏中
002410,广联达,10.86,0.85,-8.2,无,潜伏中
600966,博汇纸业,6.27,0.85,-14.37,无,潜伏中
600769,祥龙电业,13.7,0.85,0.96,无,潜伏中
603176,汇通集团,5.08,0.85,-7.33,无,潜伏中
603086,先达股份,7.28,0.85,-7.17,有,潜伏中
603105,芯能科技,10.27,0.85,-7.26,无,潜伏中
600703,三安光电,11.65,0.85,-23.21,无,潜伏中
000715,中兴商业,5.65,0.85,-4.04,无,潜伏中
600552,凯盛科技,11.72,0.85,-7.04,无,潜伏中
601198,东兴证券,12.48,0.85,-4.46,无,潜伏中
600697,欧亚集团,11.45,0.84,-6.99,无,潜伏中
600732,爱旭股份,13.9,0.84,-6.33,无,潜伏中
002543,万和电气,8.31,0.84,-8.78,无,潜伏中
002250,联化科技,15.8,0.84,-2.08,无,潜伏中
603638,艾迪精密,19.21,0.84,-7.07,无,潜伏中
002357,富临运业,11.71,0.84,-19.29,有,潜伏中
601615,明阳智能,15.87,0.84,-16.55,无,潜伏中
603221,爱丽家居,10.94,0.84,-7.34,无,潜伏中
601218,吉鑫科技,5.8,0.84,-10.6,无,潜伏中
601156,东航物流,16.89,0.84,-5.22,无,潜伏中
603278,大业股份,10.49,0.84,-5.15,无,潜伏中
603709,中源家居,16.01,0.84,-7.45,无,潜伏中
002910,庄园牧场,10.2,0.84,-9.53,无,潜伏中
600597,光明乳业,7.4,0.84,-3.67,无,潜伏中
002131,利欧股份,7.12,0.84,-7.75,无,潜伏中
002052,同洲电子,9.93,0.84,-12.74,无,潜伏中
002765,蓝黛科技,9.63,0.84,-7.35,无,潜伏中
603359,东珠生态,5.59,0.83,-10.1,无,潜伏中
600271,航天信息,8.19,0.83,-8.53,无,潜伏中
002098,浔兴股份,8.72,0.83,-4.95,无,潜伏中
002716,湖南白银,11.31,0.83,-11.28,无,潜伏中
603915,国茂股份,14.64,0.83,-5.72,无,潜伏中
600530,交大昂立,5.23,0.83,-5.12,无,潜伏中
002462,嘉事堂,14.32,0.83,-2.88,无,潜伏中
002283,天润工业,9.45,0.83,1.22,有,潜伏中
000953,河化股份,6.72,0.83,-5.0,无,潜伏中
000612,焦作万方,11.38,0.83,-9.83,无,潜伏中
605018,长华集团,10.9,0.83,-2.45,无,潜伏中
003016,欣贺股份,7.76,0.82,-5.06,无,潜伏中
605138,盛泰集团,6.47,0.82,-6.56,无,潜伏中
002963,豪尔赛,13.79,0.82,-7.46,无,潜伏中
601238,广汽集团,7.07,0.82,-5.78,无,潜伏中
605183,确成股份,18.35,0.82,-11.29,无,潜伏中
603421,鼎信通讯,8.1,0.82,-10.77,无,潜伏中
603321,梅轮电梯,7.0,0.82,-6.37,无,潜伏中
002010,传化智联,5.57,0.82,-7.04,无,潜伏中
600330,天通股份,17.01,0.82,0.11,无,潜伏中
603366,日出东方,8.3,0.82,-14.66,无,潜伏中
002571,德力股份,11.26,0.82,-5.76,无,潜伏中
603028,赛福天,8.08,0.82,-9.25,无,潜伏中
002887,绿茵生态,10.52,0.82,-6.52,无,潜伏中
601108,财通证券,7.7,0.81,-3.89,无,潜伏中
002031,巨轮智能,5.83,0.81,-12.75,无,潜伏中
603815,交建股份,5.66,0.81,-9.0,无,潜伏中
601061,中信金属,11.3,0.81,-10.54,无,潜伏中
601636,旗滨集团,5.62,0.81,-10.05,无,潜伏中
603385,惠达卫浴,6.28,0.81,-7.59,无,潜伏中
600185,珠免集团,5.56,0.81,-10.06,有,潜伏中
000859,国风新材,9.55,0.81,-6.39,无,潜伏中
002171,楚江新材,10.78,0.81,-7.1,无,潜伏中
600595,中孚实业,7.36,0.81,-5.15,无,潜伏中
600858,银座股份,5.54,0.81,-5.65,无,潜伏中
603166,福达股份,12.91,0.81,-7.06,无,潜伏中
002331,皖通科技,7.94,0.81,-4.96,无,潜伏中
002593,日上集团,5.23,0.81,-4.6,无,潜伏中
000796,凯撒旅业,5.04,0.81,-4.65,无,潜伏中
000017,深中华A,6.57,0.8,-5.82,无,潜伏中
002909,集泰股份,6.11,0.8,-10.23,无,潜伏中
002027,分众传媒,6.33,0.8,-4.12,无,潜伏中
002401,中远海科,14.87,0.8,-3.37,无,潜伏中
