代码,名称,收盘价,量能倍数,5周偏离%,洗盘痕迹,状态
600901,江苏金租,6.85,1.23,1.57,无,形态已成
600236,桂冠电力,9.75,1.23,0.74,有,形态已成
605001,威奥股份,7.17,1.22,-1.65,无,形态已成
600199,金种子酒,8.07,1.22,0.32,有,形态已成
603327,福蓉科技,10.05,1.21,3.52,有,形态已成
000058,深 赛 格,8.01,1.21,0.23,无,形态已成
601798,蓝科高新,8.46,1.21,-5.56,有,形态已成
002029,七 匹 狼,10.12,1.21,1.55,无,形态已成
002617,露笑科技,7.91,1.21,3.81,有,形态已成
002441,众业达,9.4,1.21,-4.59,有,形态已成
000571,新大洲A,5.75,1.21,0.67,有,形态已成
002772,众兴菌业,17.75,1.21,3.25,有,形态已成
600416,湘电股份,12.6,1.2,1.3,有,形态已成
603898,好莱客,14.16,1.2,1.51,有,形态已成
000735,罗 牛 山,6.69,1.2,-0.06,有,形态已成
002706,良信股份,10.35,1.19,0.15,有,形态已成
600172,黄河旋风,8.3,1.19,0.7,有,形态已成
002016,世荣兆业,5.31,1.19,-5.68,有,形态已成
002161,远 望 谷,7.25,1.19,-1.09,有,形态已成
000948,南天信息,15.19,1.19,-0.04,有,形态已成
002972,科安达,12.97,1.19,1.66,有,形态已成
001299,美能能源,14.87,1.19,3.54,有,形态已成
600588,用友网络,12.37,1.19,3.01,无,形态已成
001300,三柏硕,17.66,1.18,4.46,无,形态已成
603599,广信股份,15.17,1.18,4.49,有,形态已成
002196,方正电机,14.17,1.18,1.21,有,形态已成
600966,博汇纸业,6.13,1.18,-5.4,有,形态已成
001322,箭牌家居,7.16,1.18,-2.0,无,形态已成
002094,青岛金王,5.94,1.17,-6.31,有,形态已成
002394,联发股份,12.38,1.17,-7.49,有,形态已成
002799,环球印务,8.39,1.17,2.07,有,形态已成
002131,利欧股份,7.37,1.17,-3.48,无,形态已成
601700,风范股份,5.05,1.17,-3.4,有,形态已成
600857,宁波中百,12.03,1.16,0.79,无,形态已成
603058,永吉股份,11.42,1.16,-3.76,有,形态已成
000886,海南高速,5.63,1.16,-0.64,无,形态已成
603969,银龙股份,8.93,1.16,-2.28,有,形态已成
002892,科力尔,10.95,1.16,0.57,无,形态已成
000830,鲁西化工,17.02,1.16,4.29,有,形态已成
600877,电科芯片,16.81,1.16,2.99,有,形态已成
002734,利民股份,17.83,1.15,1.93,有,形态已成
600366,宁波韵升,12.79,1.15,4.31,有,形态已成
603269,海鸥股份,14.72,1.15,2.69,有,形态已成
001205,盛航股份,14.6,1.15,1.02,有,形态已成
600397,江钨装备,14.02,1.15,-3.54,有,形态已成
601116,三江购物,13.48,1.14,-2.01,有,形态已成
603990,麦迪科技,15.42,1.14,1.5,无,形态已成
002322,理工能科,12.77,1.14,-6.38,有,形态已成
002171,楚江新材,11.65,1.14,3.1,有,形态已成
002483,润邦股份,6.86,1.14,-0.26,有,形态已成
601187,厦门银行,7.74,1.14,2.38,有,形态已成
002027,分众传媒,6.13,1.13,-2.98,无,形态已成
000633,合金投资,6.55,1.13,-1.86,无,形态已成
000758,中色股份,6.92,1.13,3.25,有,形态已成
603033,三维股份,11.23,1.13,2.07,无,形态已成
002695,煌上煌,11.44,1.12,4.15,无,形态已成
002198,嘉应制药,7.15,1.12,-6.02,无,形态已成
000039,中集集团,11.11,1.12,-1.89,无,形态已成
603535,嘉诚国际,8.11,1.12,-2.27,无,形态已成
000561,烽火电子,9.48,1.12,-1.21,有,形态已成
603703,盛洋科技,13.33,1.12,3.13,无,形态已成
002716,湖南白银,11.57,1.12,-1.41,无,形态已成
002209,达 意 隆,16.65,1.12,3.07,有,形态已成
600888,新疆众和,8.64,1.12,3.32,有,形态已成
605136,丽人丽妆,10.58,1.11,3.6,无,形态已成
603088,宁波精达,13.37,1.11,3.95,无,形态已成
000417,合百集团,6.31,1.11,-3.96,有,形态已成
600271,航天信息,8.34,1.11,-1.21,有,形态已成
603209,兴通股份,15.12,1.11,1.53,有,形态已成
002184,海得控制,11.28,1.11,-1.09,无,形态已成
600733,北汽蓝谷,7.15,1.1,-0.47,无,形态已成
002340,格林美,8.43,1.1,3.44,有,形态已成
603300,海南华铁,6.89,1.1,0.67,无,形态已成
000567,海德股份,5.33,1.1,1.91,有,形态已成
002488,金固股份,11.43,1.1,-3.0,无,形态已成
601615,明阳智能,16.19,1.1,-2.23,无,形态已成
002139,拓邦股份,11.9,1.09,-2.12,有,形态已成
603518,锦泓集团,9.03,1.09,1.28,有,形态已成
002215,诺 普 信,10.39,1.09,1.29,有,形态已成
000700,模塑科技,10.93,1.09,-5.02,无,形态已成
002960,青鸟消防,11.84,1.09,-0.2,有,形态已成
603900,莱绅通灵,7.48,1.09,0.13,有,形态已成
603086,先达股份,7.36,1.09,-1.6,有,形态已成
002599,盛通股份,6.93,1.09,-1.17,有,形态已成
603506,南都物业,12.34,1.09,1.05,有,形态已成
002968,新大正,11.47,1.08,-0.45,无,形态已成
002347,泰尔股份,7.85,1.08,-3.06,无,形态已成
002471,中超控股,8.6,1.08,-1.98,无,形态已成
000955,欣龙控股,5.04,1.08,1.98,有,形态已成
002272,川润股份,19.36,1.08,2.86,有,形态已成
002248,华东数控,11.93,1.08,-2.23,有,形态已成
603238,诺邦股份,15.22,1.08,-2.11,无,形态已成
000498,山东路桥,5.73,1.08,-0.83,无,形态已成
600629,华建集团,19.96,1.07,-3.94,有,形态已成
600848,上海临港,9.1,1.07,-6.01,无,形态已成
002011,盾安环境,11.68,1.07,-1.33,有,形态已成
600476,湘邮科技,11.04,1.07,1.77,有,形态已成
600039,四川路桥,10.0,1.07,2.97,无,形态已成
600185,珠免集团,5.92,1.06,1.44,有,形态已成
600635,大众公用,5.33,1.06,-2.13,有,形态已成
002098,浔兴股份,8.85,1.06,-0.56,无,形态已成
002579,中京电子,12.69,1.06,1.5,无,形态已成
603810,丰山集团,15.5,1.06,-0.59,有,形态已成
605138,盛泰集团,6.75,1.06,0.39,无,形态已成
002026,山东威达,12.95,1.06,-0.17,有,形态已成
000913,钱江摩托,13.68,1.06,-5.86,有,形态已成
600100,同方股份,8.51,1.06,4.73,有,形态已成
605300,佳禾食品,10.92,1.06,1.47,无,形态已成
600589,大位科技,10.28,1.05,-3.42,有,形态已成
002085,万丰奥威,14.08,1.05,0.43,有,形态已成
002277,友阿股份,5.72,1.05,-0.94,有,形态已成
002205,国统股份,12.73,1.05,-0.16,无,形态已成
603712,七一二,16.08,1.05,-0.38,无,形态已成
600765,中航重机,16.12,1.05,-0.95,有,形态已成
600226,亨通股份,5.21,1.05,3.17,有,形态已成
000532,华金资本,13.73,1.05,1.28,无,形态已成
002438,江苏神通,16.51,1.05,-1.2,有,形态已成
000796,凯撒旅业,5.04,1.05,-4.11,无,形态已成
600706,曲江文旅,9.25,1.05,-2.32,无,形态已成
000973,佛塑科技,18.99,1.04,2.66,无,形态已成
002078,太阳纸业,14.56,1.04,-1.53,有,形态已成
600106,重庆路桥,6.04,1.04,1.34,无,形态已成
000510,新金路,13.75,1.04,-4.9,无,形态已成
000729,燕京啤酒,12.61,1.04,-5.39,无,形态已成
603500,祥和实业,10.58,1.03,-3.73,有,形态已成
600435,北方导航,14.46,1.03,-1.05,有,形态已成
600235,民丰特纸,6.55,1.03,-0.94,无,形态已成
605183,确成股份,19.64,1.03,1.95,有,形态已成
002790,瑞尔特,7.65,1.03,-1.54,有,形态已成
002279,久其软件,8.03,1.03,-0.54,有,形态已成
002590,万安科技,12.38,1.03,0.45,无,形态已成
600814,杭州解百,7.69,1.03,0.81,有,形态已成
603687,大胜达,16.7,1.03,0.31,无,形态已成
600571,信雅达,13.35,1.03,-0.28,无,形态已成
000686,东北证券,8.31,1.02,1.64,有,形态已成
000716,黑芝麻,5.1,1.02,-1.16,无,形态已成
002769,普路通,10.34,1.02,-1.26,有,形态已成
002519,银河电子,7.87,1.02,-2.07,有,形态已成
603386,骏亚科技,14.03,1.02,2.44,有,形态已成
600858,银座股份,5.54,1.02,-2.12,无,形态已成
002346,柘中股份,18.84,1.02,-0.34,有,形态已成
002117,东港股份,10.08,1.02,1.25,无,形态已成
002511,中顺洁柔,8.73,1.02,2.73,有,形态已成
600960,渤海汽车,5.02,1.02,-1.91,有,形态已成
002909,集泰股份,6.39,1.01,-0.62,无,形态已成
000701,厦门信达,5.72,1.01,-1.31,有,形态已成
603602,纵横通信,12.96,1.01,-0.35,有,形态已成
001914,招商积余,9.98,1.01,1.51,有,形态已成
002187,广百股份,5.96,1.01,-4.12,有,形态已成
002765,蓝黛科技,10.11,1.0,-0.06,无,形态已成
002204,大连重工,6.81,1.0,1.79,无,潜伏中
600828,茂业商业,5.03,1.0,-2.93,有,潜伏中
603313,梦百合,7.71,1.0,-3.24,有,形态已成
002358,森源电气,7.33,1.0,-0.57,有,形态已成
002264,新 华 都,8.03,1.0,-1.23,无,形态已成
000050,深天马Ａ,8.18,1.0,0.64,有,形态已成
603886,元祖股份,13.37,1.0,3.58,无,潜伏中
001217,华尔泰,11.99,1.0,1.39,有,潜伏中
600326,西藏天路,9.19,1.0,-0.76,有,形态已成
600651,飞乐音响,6.61,1.0,-5.52,无,潜伏中
600333,长春燃气,5.56,1.0,3.19,有,潜伏中
002691,冀凯股份,6.15,1.0,-14.01,无,形态已成
002255,海陆重工,10.57,1.0,-1.75,有,形态已成
600372,中航机载,12.9,1.0,-0.45,有,形态已成
000630,铜陵有色,6.29,1.0,3.39,有,潜伏中
603758,秦安股份,12.46,1.0,-2.12,无,潜伏中
600586,金晶科技,5.46,0.99,-0.36,有,潜伏中
603176,汇通集团,5.55,0.99,2.32,无,潜伏中
002137,实益达,8.13,0.99,-0.1,有,潜伏中
002043,兔 宝 宝,13.66,0.99,-3.57,有,潜伏中
002337,赛象科技,6.04,0.99,-0.59,有,潜伏中
603187,海容冷链,14.83,0.99,1.05,有,潜伏中
002363,隆基机械,8.14,0.98,-0.68,有,潜伏中
000970,中科三环,11.89,0.98,0.02,有,潜伏中
603601,再升科技,14.18,0.98,2.1,无,潜伏中
000953,河化股份,6.74,0.98,-0.47,无,潜伏中
002249,大洋电机,9.22,0.98,-0.13,无,潜伏中
600748,上实发展,5.43,0.98,4.34,无,潜伏中
603331,百达精工,14.73,0.98,-1.58,有,潜伏中
603182,嘉华股份,14.71,0.98,-3.94,无,潜伏中
600148,长春一东,17.89,0.98,-0.7,无,潜伏中
600469,风神股份,6.95,0.98,2.66,有,潜伏中
002651,利君股份,9.38,0.97,0.04,有,潜伏中
002493,荣盛石化,12.11,0.97,0.35,有,潜伏中
600336,澳柯玛,6.99,0.97,-0.14,有,潜伏中
002783,凯龙股份,9.6,0.97,2.21,有,潜伏中
000821,京山轻机,10.47,0.97,-7.28,有,潜伏中
600558,大西洋,5.29,0.97,-2.54,有,潜伏中
002012,凯恩股份,6.99,0.97,3.52,无,潜伏中
603359,东珠生态,5.61,0.97,-3.11,无,潜伏中
002724,海洋王,7.12,0.96,2.09,有,潜伏中
002357,富临运业,11.23,0.96,-6.42,有,潜伏中
605337,李子园,11.01,0.96,0.99,有,潜伏中
002052,同洲电子,9.9,0.96,-5.1,有,潜伏中
603915,国茂股份,15.21,0.96,1.51,无,潜伏中
601177,杭齿前进,14.49,0.96,0.46,无,潜伏中
600399,抚顺特钢,5.78,0.96,-0.93,有,潜伏中
600138,中青旅,9.12,0.96,-0.78,有,潜伏中
603648,畅联股份,9.85,0.96,-0.02,无,潜伏中
002010,传化智联,5.79,0.95,-0.14,有,潜伏中
003025,思进智能,13.75,0.95,0.57,有,潜伏中
002148,北纬科技,7.54,0.95,0.11,有,潜伏中
600110,诺德股份,9.76,0.95,3.74,无,潜伏中
605167,利柏特,17.18,0.95,0.17,有,潜伏中
600523,贵航股份,13.68,0.95,-1.31,有,潜伏中
003016,欣贺股份,8.15,0.95,1.09,无,潜伏中
605008,长鸿高科,11.9,0.95,-1.11,无,潜伏中
002036,联创电子,8.78,0.95,-2.36,有,潜伏中
600051,宁波联合,7.42,0.95,-1.77,无,潜伏中
002811,郑中设计,13.25,0.95,-1.19,有,潜伏中
600268,国电南自,15.02,0.94,0.71,有,潜伏中
600579,中化装备,7.89,0.94,-0.25,有,潜伏中
600219,南山铝业,5.87,0.94,-3.26,有,潜伏中
601212,白银有色,7.67,0.94,-3.01,有,潜伏中
600577,精达股份,12.79,0.94,2.24,无,潜伏中
600719,大连热电,7.38,0.94,4.86,有,潜伏中
603777,来伊份,15.1,0.94,-0.29,无,潜伏中
002345,潮宏基,10.86,0.94,2.03,无,潜伏中
601872,招商轮船,17.43,0.93,-5.83,无,潜伏中
002707,众信旅游,6.37,0.93,-2.03,无,潜伏中
603070,万控智造,15.13,0.93,1.3,有,潜伏中
605500,森林包装,8.98,0.93,0.04,无,潜伏中
600603,广汇物流,6.08,0.93,-11.16,有,潜伏中
002103,广博股份,8.12,0.93,-1.79,有,潜伏中
603977,国泰集团,13.96,0.93,-7.56,有,潜伏中
600854,春兰股份,5.25,0.93,3.47,有,潜伏中
002632,道明光学,11.26,0.93,-4.35,有,潜伏中
601608,中信重工,6.07,0.93,-1.2,有,潜伏中
603208,江山欧派,13.15,0.93,-0.6,有,潜伏中
002697,红旗连锁,5.14,0.93,-3.71,有,潜伏中
603808,歌力思,10.47,0.92,0.81,无,潜伏中
603809,豪能股份,10.7,0.92,-0.26,无,潜伏中
002404,嘉欣丝绸,7.02,0.92,2.21,有,潜伏中
600679,上海凤凰,11.2,0.92,-2.98,有,潜伏中
603385,惠达卫浴,6.48,0.92,0.15,无,潜伏中
600302,标准股份,10.63,0.92,-8.33,无,潜伏中
002164,宁波东力,13.15,0.92,4.33,有,潜伏中
600258,首旅酒店,15.12,0.91,-1.36,无,潜伏中
601238,广汽集团,7.03,0.91,-1.98,无,潜伏中
000635,英 力 特,8.04,0.91,-3.18,有,潜伏中
603567,珍宝岛,6.6,0.91,-2.51,无,潜伏中
000995,皇台酒业,13.63,0.91,0.61,有,潜伏中
002031,巨轮智能,5.8,0.91,-4.51,无,潜伏中
601696,中银证券,12.11,0.91,-1.88,有,潜伏中
002284,亚太股份,13.82,0.91,-1.1,无,潜伏中
002871,伟隆股份,17.87,0.91,4.06,无,潜伏中
603018,华设集团,7.31,0.91,0.14,有,潜伏中
002805,丰元股份,18.23,0.91,3.59,有,潜伏中
600778,友好集团,6.27,0.91,-0.85,无,潜伏中
600711,盛屯矿业,14.14,0.9,3.21,无,潜伏中
002003,伟星股份,10.19,0.9,3.43,有,潜伏中
002631,德尔未来,7.23,0.9,2.99,有,潜伏中
600969,郴电国际,10.1,0.9,2.83,有,潜伏中
600909,华安证券,5.59,0.9,-0.32,无,潜伏中
000922,佳电股份,13.95,0.9,1.81,有,潜伏中
603711,香飘飘,12.35,0.9,-0.47,有,潜伏中
002611,东方精工,17.53,0.89,0.25,无,潜伏中
600281,华阳新材,5.54,0.89,2.4,有,潜伏中
002235,安妮股份,9.43,0.89,-3.1,有,潜伏中
002107,沃华医药,7.55,0.89,4.22,无,潜伏中
603677,奇精机械,15.71,0.89,1.83,无,潜伏中
002208,合肥城建,12.57,0.89,2.65,有,潜伏中
003040,楚天龙,15.42,0.89,-4.07,有,潜伏中
600697,欧亚集团,11.72,0.89,-0.59,无,潜伏中
000862,银星能源,6.62,0.88,-0.51,有,潜伏中
002863,今飞凯达,5.46,0.88,0.37,有,潜伏中
002095,生 意 宝,16.14,0.88,-1.94,有,潜伏中
002729,好利科技,18.32,0.88,-8.66,无,潜伏中
601898,中煤能源,17.37,0.88,0.51,有,潜伏中
600712,南宁百货,5.75,0.88,-4.55,无,潜伏中
600463,空港股份,10.33,0.88,3.55,有,潜伏中
603528,多伦科技,8.05,0.87,-0.25,无,潜伏中
002521,齐峰新材,8.52,0.87,2.48,无,潜伏中
600597,光明乳业,7.43,0.87,-0.27,有,潜伏中
600860,京城股份,10.82,0.87,-4.1,有,潜伏中
603166,福达股份,13.38,0.87,-1.12,有,潜伏中
002250,联化科技,16.81,0.87,3.14,有,潜伏中
601118,海南橡胶,6.72,0.87,1.2,有,潜伏中
601022,宁波远洋,8.65,0.87,-2.72,有,潜伏中
603982,泉峰汽车,7.8,0.87,0.91,无,潜伏中
603871,嘉友国际,13.86,0.87,1.43,无,潜伏中
600475,华光环能,17.52,0.87,0.07,有,潜伏中
000712,锦龙股份,10.21,0.87,-1.18,有,潜伏中
002593,日上集团,5.1,0.87,-3.41,有,潜伏中
600084,中信尼雅,6.59,0.87,-2.57,有,潜伏中
603105,芯能科技,11.46,0.87,2.98,有,潜伏中
601528,瑞丰银行,5.31,0.86,0.57,有,潜伏中
000598,兴蓉环境,6.87,0.86,1.99,有,潜伏中
002372,伟星新材,10.33,0.86,-3.2,无,潜伏中
601919,中远海控,14.4,0.86,-3.39,有,潜伏中
002099,海翔药业,6.97,0.86,-1.61,有,潜伏中
002849,威星智能,17.13,0.86,-0.52,有,潜伏中
002056,横店东磁,19.01,0.86,-1.5,有,潜伏中
002044,美年健康,5.18,0.86,-3.72,有,潜伏中
002476,宝莫股份,5.85,0.86,0.03,有,潜伏中
600578,京能电力,5.48,0.86,3.28,有,潜伏中
002583,海能达,10.33,0.85,-0.83,无,潜伏中
601398,工商银行,7.58,0.85,1.8,无,潜伏中
601789,宁波建工,5.61,0.85,0.36,有,潜伏中
000590,启迪药业,11.03,0.85,-3.42,无,潜伏中
000007,全新好,13.85,0.85,3.78,无,潜伏中
600965,福成股份,5.22,0.85,-4.57,有,潜伏中
600560,金自天正,14.41,0.85,0.03,无,潜伏中
600444,国机通用,18.04,0.85,3.3,无,潜伏中
002221,东华能源,7.84,0.84,-3.33,有,潜伏中
002083,孚日股份,11.34,0.84,-5.26,无,潜伏中
002125,湘潭电化,14.19,0.84,4.62,有,潜伏中
002520,日发精机,5.32,0.84,-3.03,有,潜伏中
000837,秦川机床,10.71,0.84,0.81,有,潜伏中
600429,三元股份,6.01,0.84,1.45,无,潜伏中
000710,贝瑞基因,9.68,0.83,-4.74,无,潜伏中
002676,顺威股份,6.77,0.83,-0.32,无,潜伏中
600830,香溢融通,8.67,0.83,-0.73,有,潜伏中
000582,北部湾港,10.88,0.83,1.34,有,潜伏中
002591,恒大高新,7.08,0.83,3.54,无,潜伏中
600755,厦门国贸,6.05,0.83,-3.26,有,潜伏中
002639,雪人集团,18.04,0.83,-3.86,有,潜伏中
600576,祥源文旅,5.81,0.83,-1.32,无,潜伏中
600676,交运股份,7.97,0.83,3.53,有,潜伏中
600714,金瑞矿业,18.05,0.83,2.42,有,潜伏中
603218,日月股份,14.45,0.83,1.99,有,潜伏中
600128,苏豪弘业,10.56,0.83,-0.55,有,潜伏中
600143,金发科技,16.71,0.82,-0.25,有,潜伏中
002576,通达动力,18.3,0.82,-0.25,无,潜伏中
603356,华菱精工,17.38,0.82,3.1,有,潜伏中
002097,山河智能,9.85,0.82,-0.44,有,潜伏中
605151,西上海,19.83,0.82,4.53,无,潜伏中
603022,新通联,10.54,0.81,1.97,无,潜伏中
002040,南 京 港,9.85,0.81,-2.05,有,潜伏中
600667,太极实业,9.71,0.81,2.1,有,潜伏中
002698,博实股份,13.68,0.81,1.08,有,潜伏中
000506,招金黄金,16.12,0.81,-4.08,无,潜伏中
600970,中材国际,10.12,0.8,-2.62,无,潜伏中
601288,农业银行,7.04,0.8,3.5,有,潜伏中
600470,六国化工,7.07,0.8,1.96,有,潜伏中
600422,昆药集团,10.96,0.8,-2.66,无,潜伏中
600241,时代万恒,9.57,0.8,0.99,无,潜伏中
