代码,名称,收盘价,量能倍数,5周偏离%,洗盘痕迹,状态
600258,首旅酒店,15.57,1.18,-5.42,无,形态已成
000957,中通客车,11.26,1.18,1.0,无,形态已成
600241,时代万恒,9.16,1.18,-0.3,无,形态已成
605001,威奥股份,7.45,1.17,-3.1,无,形态已成
600152,维科技术,9.99,1.16,2.67,无,形态已成
002532,天山铝业,17.97,1.15,3.93,无,形态已成
603458,勘设股份,10.33,1.15,0.45,无,形态已成
600682,南京新百,7.32,1.15,3.51,无,形态已成
000810,创维数字,10.59,1.15,-3.04,无,形态已成
002824,和胜股份,19.75,1.14,1.44,无,形态已成
603909,建发合诚,11.09,1.13,-1.86,无,形态已成
603967,中创物流,13.33,1.13,1.71,无,形态已成
000524,岭南控股,10.89,1.12,-11.69,无,形态已成
002277,友阿股份,5.78,1.11,-11.21,无,形态已成
002117,东港股份,9.8,1.11,-7.51,无,形态已成
600719,大连热电,6.67,1.1,-2.4,无,形态已成
002519,银河电子,7.96,1.1,-2.57,有,形态已成
600257,大湖股份,6.96,1.09,4.35,无,形态已成
002284,亚太股份,13.5,1.09,-7.93,无,形态已成
002676,顺威股份,6.98,1.09,0.32,无,形态已成
000670,盈方微,7.8,1.09,-6.2,无,形态已成
002275,桂林三金,14.63,1.08,3.48,无,形态已成
600643,爱建集团,5.16,1.08,4.45,无,形态已成
000710,贝瑞基因,10.81,1.07,-1.53,无,形态已成
000061,农 产 品,7.41,1.07,-12.14,无,形态已成
600127,金健米业,7.47,1.06,4.42,无,形态已成
002029,七 匹 狼,10.41,1.06,0.64,无,形态已成
603697,有友食品,10.1,1.05,-7.2,有,形态已成
600151,航天机电,13.1,1.04,-3.14,无,形态已成
603997,继峰股份,12.28,1.03,-2.57,无,形态已成
603628,清源股份,14.16,1.03,-5.94,无,形态已成
603277,银都股份,14.21,1.03,-4.18,无,形态已成
603536,惠发食品,9.97,1.03,-0.44,无,形态已成
601068,中铝国际,5.72,1.03,-4.25,有,形态已成
002404,嘉欣丝绸,6.98,1.02,0.87,无,形态已成
605228,神通科技,13.99,1.01,2.45,无,形态已成
603890,春秋电子,13.71,1.01,-2.46,无,形态已成
002579,中京电子,12.17,1.01,0.76,无,形态已成
600711,盛屯矿业,13.54,1.01,2.45,无,形态已成
603189,网达软件,16.39,0.99,-13.75,无,潜伏中
000789,万年青,5.29,0.99,-4.68,无,潜伏中
000739,普洛药业,18.43,0.99,4.49,无,潜伏中
002695,煌上煌,10.74,0.98,2.54,无,潜伏中
000572,海马汽车,5.69,0.98,-6.75,无,潜伏中
002209,达 意 隆,15.31,0.98,-0.66,无,潜伏中
600135,乐凯胶片,10.49,0.98,2.8,无,潜伏中
002107,沃华医药,6.81,0.98,2.68,无,潜伏中
002611,东方精工,17.51,0.98,1.92,无,潜伏中
001376,百通能源,15.23,0.97,-16.71,无,潜伏中
600338,西藏珠峰,17.16,0.97,-0.72,无,潜伏中
600422,昆药集团,11.76,0.97,-0.44,无,潜伏中
002639,雪人集团,19.24,0.97,-0.28,有,潜伏中
002678,珠江钢琴,5.52,0.97,1.66,有,潜伏中
600970,中材国际,10.52,0.97,-1.0,无,潜伏中
002624,完美世界,19.59,0.96,3.01,无,潜伏中
600219,南山铝业,6.18,0.96,-6.05,无,潜伏中
601600,中国铝业,11.68,0.95,-6.86,无,潜伏中
605050,福然德,13.82,0.95,0.57,无,潜伏中
600189,泉阳泉,7.46,0.95,-5.5,无,潜伏中
600493,凤竹纺织,7.33,0.94,-1.74,无,潜伏中
601319,中国人保,7.43,0.94,-7.59,无,潜伏中
600156,华升股份,7.27,0.94,-9.51,无,潜伏中
002731,萃华珠宝,7.0,0.94,-8.57,无,潜伏中
002245,蔚蓝锂芯,16.99,0.94,-3.08,无,潜伏中
603165,荣晟环保,15.44,0.94,4.65,无,潜伏中
603187,海容冷链,14.36,0.94,-8.35,无,潜伏中
603679,华体科技,13.98,0.94,-6.92,无,潜伏中
002056,横店东磁,18.37,0.93,-16.0,无,潜伏中
002320,海峡股份,8.58,0.93,-7.34,无,潜伏中
000993,闽东电力,14.55,0.93,-1.2,无,潜伏中
600817,宇通重工,11.14,0.93,-3.11,无,潜伏中
600359,新农开发,7.24,0.93,-1.55,有,潜伏中
600268,国电南自,15.18,0.92,2.6,无,潜伏中
603238,诺邦股份,15.33,0.92,-6.94,无,潜伏中
603313,梦百合,8.04,0.92,-6.4,无,潜伏中
600576,祥源文旅,5.84,0.92,-5.78,无,潜伏中
002806,华锋股份,12.92,0.92,-9.49,有,潜伏中
603328,依顿电子,11.25,0.92,-5.62,无,潜伏中
600039,四川路桥,9.6,0.92,-3.65,无,潜伏中
002053,云南能投,11.76,0.91,-6.22,无,潜伏中
600897,厦门空港,16.4,0.91,1.12,无,潜伏中
002345,潮宏基,10.55,0.91,0.96,无,潜伏中
002871,伟隆股份,16.19,0.9,-10.58,无,潜伏中
603182,嘉华股份,16.24,0.9,3.94,无,潜伏中
002494,华斯股份,5.19,0.9,-4.24,无,潜伏中
603803,瑞斯康达,13.26,0.9,3.22,无,潜伏中
600768,宁波富邦,17.06,0.9,0.15,无,潜伏中
601058,赛轮轮胎,13.43,0.9,-2.96,无,潜伏中
605500,森林包装,9.0,0.9,-0.62,无,潜伏中
603898,好莱客,13.56,0.9,-6.92,无,潜伏中
600692,亚通股份,8.16,0.89,1.32,无,潜伏中
002413,雷科防务,13.58,0.89,-0.99,有,潜伏中
603515,欧普照明,19.43,0.89,2.5,无,潜伏中
601288,农业银行,6.92,0.89,3.35,无,潜伏中
603703,盛洋科技,12.7,0.88,-1.84,无,潜伏中
605006,山东玻纤,9.48,0.88,3.61,有,潜伏中
600730,中国高科,8.89,0.88,-4.16,无,潜伏中
600901,江苏金租,6.71,0.88,2.47,无,潜伏中
002043,兔 宝 宝,15.1,0.88,-1.04,无,潜伏中
603871,嘉友国际,13.37,0.88,-8.34,无,潜伏中
605208,永茂泰,13.08,0.88,0.91,无,潜伏中
002799,环球印务,8.33,0.87,-3.63,无,潜伏中
002732,燕塘乳业,16.22,0.87,-4.5,无,潜伏中
603949,雪龙集团,17.82,0.87,-8.5,无,潜伏中
000701,厦门信达,5.88,0.87,-1.21,无,潜伏中
002203,海亮股份,14.68,0.87,2.97,无,潜伏中
002960,青鸟消防,11.78,0.86,3.37,无,潜伏中
002188,中天服务,6.28,0.86,-6.02,无,潜伏中
000425,徐工机械,10.3,0.86,-5.73,无,潜伏中
601566,九牧王,10.69,0.86,-0.78,无,潜伏中
600869,远东股份,14.19,0.86,4.79,无,潜伏中
601528,瑞丰银行,5.33,0.86,-1.95,无,潜伏中
002802,洪汇新材,12.76,0.86,-3.44,无,潜伏中
603335,迪生力,6.01,0.86,0.6,无,潜伏中
603356,华菱精工,16.88,0.86,-5.14,有,潜伏中
603777,来伊份,13.03,0.86,-0.47,无,潜伏中
603305,旭升集团,14.56,0.86,-1.7,无,潜伏中
002406,远东传动,7.16,0.86,-4.46,无,潜伏中
603903,中持股份,11.26,0.86,-3.55,无,潜伏中
603033,三维股份,9.8,0.85,-3.75,无,潜伏中
601677,明泰铝业,15.06,0.85,-3.79,无,潜伏中
002863,今飞凯达,5.49,0.85,-2.56,无,潜伏中
002769,普路通,9.89,0.84,-9.65,无,潜伏中
603680,今创集团,12.87,0.84,-5.82,无,潜伏中
603098,森特股份,15.12,0.84,-8.25,无,潜伏中
002688,金河生物,6.14,0.84,1.09,无,潜伏中
000617,中油资本,9.92,0.83,2.33,无,潜伏中
603085,天成自控,10.97,0.83,0.24,无,潜伏中
603219,富佳股份,15.9,0.83,-3.87,无,潜伏中
000729,燕京啤酒,12.93,0.83,-0.34,无,潜伏中
605555,德昌股份,15.19,0.83,-4.75,有,潜伏中
600538,国发股份,6.5,0.82,2.59,无,潜伏中
600965,福成股份,5.67,0.82,-1.6,无,潜伏中
600848,上海临港,9.99,0.82,-3.05,无,潜伏中
002111,威海广泰,9.7,0.82,-3.96,无,潜伏中
600463,空港股份,9.97,0.82,-4.06,无,潜伏中
601398,工商银行,7.63,0.82,3.56,无,潜伏中
605122,四方新材,12.97,0.82,-2.73,无,潜伏中
603889,新澳股份,7.6,0.82,-6.01,无,潜伏中
000599,青岛双星,5.41,0.82,-13.44,无,潜伏中
002322,理工能科,13.49,0.82,-4.89,无,潜伏中
600678,四川金顶,10.33,0.81,-5.19,无,潜伏中
002319,乐通股份,10.71,0.81,-12.79,无,潜伏中
600197,伊力特,12.13,0.81,-2.57,无,潜伏中
603707,健友股份,9.95,0.81,1.55,无,潜伏中
000039,中集集团,10.6,0.81,-9.0,无,潜伏中
600778,友好集团,6.29,0.81,-5.04,有,潜伏中
603022,新通联,10.19,0.81,-5.12,无,潜伏中
600706,曲江文旅,9.42,0.81,-5.59,无,潜伏中
600499,科达制造,16.13,0.81,-3.16,无,潜伏中
