序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
2947,600021,上海电力,20.97,-0.57,-0.12,642671.0,1349193573.0,2.42,21.29,20.78,20.98,21.09,0.54,2.28,14.55,2.79,59161296797.0,59161296797.0,0.05,0.19,-13.81,4.75
2948,688425,铁建重工,5.25,-0.57,-0.03,214258.0,112633587.0,1.33,5.3,5.23,5.25,5.28,0.6,0.4,20.92,1.55,28000859250.0,28000859250.0,0.0,0.0,-7.89,3.55
2949,300952,恒辉安防,41.54,-0.57,-0.24,63008.0,260982717.55,3.73,42.27,40.71,41.34,41.78,0.71,6.01,65.59,4.23,7169255215.0,4352916533.0,0.29,0.14,16.0,1.64
2950,603322,超讯通信,41.54,-0.57,-0.24,85670.0,355525841.0,3.35,42.3,40.9,41.37,41.78,0.74,5.44,82.0,22.72,6546155506.0,6546155506.0,-0.05,-0.14,-25.18,8.29
2951,600261,阳光照明,3.47,-0.57,-0.02,118924.0,41313667.0,1.43,3.5,3.45,3.49,3.49,0.7,0.89,26.99,1.33,4632633792.0,4632633792.0,0.0,0.0,-4.41,2.97
2952,002790,瑞尔特,8.68,-0.57,-0.05,78177.0,67458809.36,2.63,8.76,8.53,8.75,8.73,0.76,3.0,44.18,1.72,3627131564.0,2262854300.0,0.0,0.23,7.69,3.46
2953,002053,云南能投,11.9,-0.58,-0.07,70511.0,84071890.62,1.5,12.02,11.84,11.93,11.97,0.68,0.77,36.22,1.48,10956680622.0,10956602974.0,0.08,0.0,-9.37,3.3
2954,688207,格灵深瞳,18.75,-0.58,-0.11,131212.0,246024563.0,3.82,19.18,18.46,18.86,18.86,0.89,5.07,-28.6,2.54,4855746506.0,4855746506.0,-0.11,0.27,21.91,23.36
2955,600320,振华重工,5.1,-0.58,-0.03,517709.0,263214066.0,1.95,5.12,5.02,5.12,5.13,0.59,1.56,38.47,1.73,26868602855.0,16942188071.0,0.0,0.0,5.81,-0.58
2956,002888,惠威科技,20.7,-0.58,-0.12,39858.0,82514580.4,2.88,21.08,20.48,20.88,20.82,0.59,5.32,230.7,8.04,3056218628.0,1550906514.0,0.1,0.1,12.75,5.67
2957,300357,我武生物,30.89,-0.58,-0.18,56114.0,173299205.4,1.96,31.24,30.63,30.89,31.07,0.68,1.16,35.17,6.26,16173509760.0,14952743292.0,-0.03,-0.03,-5.45,8.96
2958,002828,贝肯能源,12.06,-0.58,-0.07,269995.0,322135792.31,4.04,12.18,11.69,11.83,12.13,0.83,13.95,62.66,3.48,2423910456.0,2334357419.0,0.08,0.0,6.82,13.13
2959,301118,恒光股份,25.6,-0.58,-0.15,30158.0,76900231.26,2.1,25.75,25.21,25.4,25.75,0.67,2.87,-1278.41,2.1,2821027840.0,2689343053.0,0.08,-0.12,-4.01,3.39
2960,601668,中国建筑,5.11,-0.58,-0.03,1926600.0,987422589.0,0.97,5.15,5.1,5.14,5.14,0.96,0.47,4.15,0.44,211147195169.0,211147195169.0,-0.2,0.0,-9.56,-0.39
2961,603817,海峡环保,6.91,-0.58,-0.04,138044.0,95496332.0,1.58,6.98,6.87,6.95,6.95,0.63,2.42,15.35,1.24,3939280709.0,3939280709.0,0.0,0.0,3.6,-2.54
2962,000711,ST京蓝,1.69,-0.59,-0.01,242527.0,41030751.49,1.18,1.7,1.68,1.69,1.7,0.7,1.06,-34.53,8.33,4828289817.0,3862889977.0,0.0,-0.59,-2.87,-1.17
2963,603229,奥翔药业,10.1,-0.59,-0.06,82152.0,82946625.0,1.48,10.18,10.03,10.11,10.16,0.64,0.99,30.38,3.57,8386001165.0,8386001165.0,0.0,0.1,-0.69,1.81
2964,301377,鼎泰高科,160.4,-0.59,-0.96,59072.0,941746735.27,6.54,164.8,154.25,160.47,161.36,0.74,8.32,174.71,26.38,65764000000.0,11392249600.0,0.01,0.01,105.12,15.31
2965,601003,柳钢股份,5.02,-0.59,-0.03,145677.0,73034670.0,1.58,5.06,4.98,5.0,5.05,0.68,0.57,14.63,1.43,12865221864.0,12865221864.0,0.0,0.0,-4.38,-0.2
2966,000068,华控赛格,3.38,-0.59,-0.02,141357.0,47740115.44,1.47,3.41,3.36,3.38,3.4,0.81,1.4,-25.5,5.6,3402549548.0,3402549548.0,0.3,0.0,-10.11,0.0
2967,300993,玉马科技,15.24,-0.59,-0.09,61376.0,93539122.28,1.96,15.41,15.11,15.37,15.33,0.61,2.55,31.87,3.07,4695919488.0,3669703227.0,-0.07,0.0,-16.72,3.53
2968,603768,常青股份,11.75,-0.59,-0.07,19517.0,22950241.0,1.27,11.85,11.7,11.75,11.82,0.76,0.82,-30.82,1.19,2795981320.0,2795981320.0,0.26,0.09,-2.0,1.29
2969,920682,球冠电缆,10.05,-0.59,-0.06,91044.0,91021172.95,3.17,10.17,9.85,10.0,10.11,0.73,4.84,31.02,2.86,3261024000.0,1891131836.0,0.0,0.1,2.45,9.48
2970,600221,海航控股,1.68,-0.59,-0.01,3097378.0,519145657.0,1.18,1.69,1.67,1.68,1.69,0.57,0.72,19.14,13.49,72602262659.0,71980465087.0,0.6,0.0,-3.45,-7.18
2971,300908,仲景食品,28.84,-0.59,-0.17,14340.0,41507949.23,1.69,29.25,28.76,29.0,29.01,0.68,1.16,20.53,2.39,4210640000.0,3551723118.0,0.03,0.14,-0.93,4.12
2972,300820,英杰电气,53.92,-0.59,-0.32,48308.0,257208207.23,3.3,54.2,52.41,53.7,54.24,0.64,4.32,46.58,4.77,11985347737.0,6026678624.0,0.0,-0.06,5.89,12.45
2973,002892,科力尔,13.16,-0.6,-0.08,109568.0,144059980.14,1.89,13.3,13.05,13.24,13.24,0.65,2.27,162.09,7.52,9794841398.0,6358504211.0,-0.15,0.0,-3.45,-1.94
2974,920245,威博液压,29.7,-0.6,-0.18,5380.0,16105993.73,2.88,30.48,29.62,29.93,29.88,0.68,1.42,68.3,4.25,1475941500.0,1128480071.0,0.07,0.0,-1.03,5.43
2975,920089,禾昌聚合,19.88,-0.6,-0.12,27372.0,54777240.79,2.45,20.22,19.73,19.98,20.0,0.73,2.93,17.39,2.43,2995279840.0,1858796282.0,0.1,-0.05,5.52,0.2
2976,001390,古麒绒材,24.95,-0.6,-0.15,28028.0,70096325.1,1.12,25.19,24.91,25.1,25.1,0.63,5.61,27.0,3.14,4990000000.0,1247500000.0,0.0,0.0,-9.01,2.0
2977,688548,广钢气体,19.9,-0.6,-0.12,317785.0,638228811.0,5.99,20.66,19.46,19.46,20.02,0.78,4.6,98.17,4.44,26256030568.0,13755059140.0,0.1,0.0,57.69,36.86
2978,920082,方正阀门,18.29,-0.6,-0.11,11709.0,21517843.53,2.12,18.59,18.2,18.21,18.4,0.56,3.0,34.7,5.04,2658542950.0,715000270.0,0.16,0.22,-8.91,1.72
2979,300613,富瀚微,48.2,-0.6,-0.29,49425.0,236833929.62,2.97,48.82,47.38,48.15,48.49,0.81,2.25,102.47,4.07,11208092721.0,10571610468.0,0.0,-0.02,3.23,4.65
2980,688041,海光信息,250.0,-0.6,-1.5,264146.0,6603664051.0,4.99,258.0,245.46,254.0,251.5,0.71,1.14,222.19,26.54,581084522750.0,581084522750.0,0.05,0.52,5.53,11.4
2981,600606,绿地控股,1.65,-0.6,-0.01,1315323.0,217079958.0,2.41,1.67,1.63,1.65,1.66,1.13,0.94,-2.6,0.4,23189460218.0,23189460218.0,0.0,0.61,-8.84,-0.6
2982,688350,富淼科技,28.18,-0.6,-0.17,31896.0,89119976.0,3.81,28.58,27.5,28.07,28.35,0.67,2.67,70.97,2.37,3367032546.0,3367032546.0,0.0,0.36,29.27,9.52
2983,605555,德昌股份,18.24,-0.6,-0.11,74261.0,135413609.0,3.27,18.58,17.98,18.2,18.35,0.62,1.53,40.89,2.93,8829419290.0,8829419290.0,0.22,0.0,7.04,-0.33
2984,301285,鸿日达,66.65,-0.6,-0.4,25125.0,168317882.1,3.18,68.25,66.12,66.51,67.05,0.68,3.2,-552.45,13.52,13774555500.0,5232012203.0,0.11,-0.06,35.08,-1.67
2985,603210,泰鸿万立,19.82,-0.6,-0.12,20269.0,40178686.0,0.8,19.93,19.77,19.8,19.94,0.52,2.69,34.82,3.69,6746728000.0,1494243634.0,0.05,0.05,-5.26,1.85
2986,603738,泰晶科技,16.48,-0.6,-0.1,119086.0,195625081.0,2.47,16.67,16.26,16.44,16.58,0.46,3.09,136.18,3.61,6359425868.0,6359425868.0,0.06,0.12,11.35,4.9
2987,000158,常山北明,21.7,-0.6,-0.13,791065.0,1738489417.84,3.89,22.5,21.65,22.45,21.83,0.91,4.98,-167.47,6.65,34689982846.0,34458129738.0,-0.05,-0.05,-11.9,6.42
2988,688262,国芯科技,31.73,-0.6,-0.19,108803.0,344000584.0,3.01,32.16,31.2,31.81,31.92,0.57,3.24,-62.79,5.17,10661277239.0,10661277239.0,0.09,0.22,8.81,4.55
2989,600015,华夏银行,6.54,-0.61,-0.04,721538.0,474055846.0,1.22,6.61,6.53,6.58,6.58,1.01,0.47,4.34,0.34,104083632181.0,100632444849.0,0.0,0.0,-4.66,-4.8
2990,300916,朗特智能,34.34,-0.61,-0.21,25162.0,86878956.05,3.18,35.2,34.1,34.36,34.55,0.63,2.69,43.13,3.64,4967075200.0,3208220200.0,0.06,0.03,-5.87,4.76
2991,300311,ST任子行,4.9,-0.61,-0.03,143586.0,70609064.66,3.65,5.03,4.85,4.98,4.93,0.97,2.67,-32.15,5.58,3300787735.0,2633304556.0,0.2,0.41,3.81,10.36
2992,600137,浪莎股份,19.67,-0.61,-0.12,13800.0,27105371.0,1.21,19.76,19.52,19.64,19.79,0.54,1.42,73.18,3.52,1912269956.0,1912269956.0,0.05,0.1,-0.56,2.29
2993,002991,甘源食品,62.2,-0.61,-0.38,11408.0,70862385.85,3.15,63.27,61.3,62.51,62.58,0.72,2.28,27.84,3.49,5798024688.0,3105876513.0,-0.02,-0.03,12.42,9.3
2994,300534,陇神戎发,9.82,-0.61,-0.06,72358.0,71090095.5,1.82,9.93,9.75,9.89,9.88,0.65,2.4,82.66,4.32,2978847900.0,2966145612.0,0.2,0.2,-3.44,3.59
2995,002850,科达利,157.69,-0.61,-0.97,41524.0,655506893.42,1.5,159.38,157.0,158.15,158.66,0.59,2.09,27.45,3.47,43355803931.0,31265409655.0,0.0,0.18,-9.11,-0.11
2996,002488,金固股份,11.45,-0.61,-0.07,602246.0,693880106.4,7.03,12.01,11.2,11.56,11.52,0.58,6.55,203.5,3.25,11397777294.0,10534961789.0,-0.09,0.0,12.48,30.26
2997,000928,中钢国际,6.47,-0.61,-0.04,277288.0,180120056.82,1.54,6.55,6.45,6.51,6.51,0.81,1.93,12.53,1.1,9282150698.0,9282037149.0,0.0,0.31,-1.22,-2.12
2998,300143,盈康生命,12.9,-0.62,-0.08,290431.0,374288324.75,3.47,13.17,12.72,12.75,12.98,0.52,4.53,83.5,3.83,9667925692.0,8273585022.0,-0.39,-0.15,19.78,30.57
2999,600448,华纺股份,3.21,-0.62,-0.02,162809.0,52166198.0,1.55,3.23,3.18,3.22,3.23,0.82,2.59,-19.24,1.79,2021721115.0,2021721115.0,-0.31,0.0,-11.81,1.9
3000,688315,诺禾致源,15.93,-0.62,-0.1,95297.0,151076009.0,3.99,16.22,15.58,15.84,16.03,0.76,2.29,44.05,2.55,6630066000.0,6630066000.0,0.06,0.06,6.91,19.95
3001,301130,西点药业,30.45,-0.62,-0.19,9194.0,28124140.1,1.47,30.83,30.38,30.43,30.64,0.55,1.57,52.7,2.54,2329263158.0,1778679961.0,0.07,-0.07,-2.25,6.69
3002,002703,浙江世宝,25.83,-0.62,-0.16,1295368.0,3510354220.21,12.24,28.59,25.41,26.6,25.99,0.93,22.1,106.47,10.4,21248594479.0,15137621751.0,-0.15,0.08,89.51,25.39
3003,300239,东宝生物,6.44,-0.62,-0.04,199463.0,129180977.4,3.24,6.61,6.4,6.45,6.48,0.61,3.38,59.18,2.26,3822835089.0,3798065883.0,0.16,0.16,14.39,9.9
3004,301358,湖南裕能,60.58,-0.62,-0.38,195335.0,1195532530.51,3.13,62.17,60.26,60.46,60.96,0.7,5.06,53.58,3.75,46089428838.0,23391040798.0,0.07,0.1,12.9,-6.31
3005,601969,海南矿业,11.27,-0.62,-0.07,360025.0,407265558.0,4.32,11.55,11.06,11.23,11.34,0.68,1.82,54.07,3.2,22520257789.0,22341154949.0,0.09,0.09,19.77,-5.13
3006,688468,科美诊断,8.07,-0.62,-0.05,45541.0,36734195.0,1.97,8.16,8.0,8.12,8.12,0.65,1.14,58.41,2.3,3236941560.0,3236941560.0,-0.12,-0.12,3.2,9.95
3007,600459,贵研铂业,20.97,-0.62,-0.13,555585.0,1179697131.0,4.88,21.74,20.71,21.0,21.1,0.89,7.31,23.87,2.15,15933155432.0,15931040230.0,0.05,-0.1,29.6,12.68
3008,002188,中天服务,6.41,-0.62,-0.04,188304.0,120398348.8,2.64,6.48,6.31,6.44,6.45,0.76,7.32,70.01,6.46,2096735768.0,1649696875.0,0.0,0.0,4.91,5.43
3009,301631,壹连科技,102.88,-0.62,-0.64,20622.0,210814659.24,3.29,104.43,101.02,103.45,103.52,0.89,6.72,31.89,3.76,9404731990.0,3158981634.0,0.0,-0.03,11.95,-0.65
3010,300483,首华燃气,16.04,-0.62,-0.1,178757.0,285794593.09,5.58,16.32,15.42,15.5,16.14,0.99,6.16,-2157.01,2.18,4656284386.0,4654359586.0,0.06,0.12,5.32,13.12
3011,300708,聚灿光电,9.43,-0.63,-0.06,314486.0,296127651.86,2.74,9.59,9.33,9.39,9.49,0.48,4.43,38.38,3.14,8853969808.0,6695434415.0,0.0,0.11,0.21,6.19
3012,300915,海融科技,25.05,-0.63,-0.16,8604.0,21522944.9,2.18,25.4,24.85,25.2,25.21,0.53,1.49,-152.49,2.05,3152273663.0,1442937314.0,0.0,0.16,-0.95,5.47
3013,301305,朗坤科技,25.4,-0.63,-0.16,85337.0,218247874.96,4.07,26.09,25.05,25.05,25.56,0.64,6.9,18.44,1.62,6127196382.0,3142321732.0,-0.04,-0.2,24.75,13.04
3014,000999,华润三九,28.58,-0.63,-0.18,76507.0,219353547.62,0.97,28.83,28.55,28.67,28.76,0.65,0.46,15.16,2.25,47563346382.0,47519794606.0,0.04,0.04,0.56,0.42
3015,603060,国检集团,6.26,-0.63,-0.04,49400.0,31012628.0,1.11,6.32,6.25,6.3,6.3,0.54,0.61,91.58,2.55,5032793876.0,5032793876.0,-0.16,0.0,-4.28,2.96
3016,600418,江淮汽车,47.62,-0.63,-0.3,323669.0,1546375811.0,1.84,48.33,47.45,47.82,47.92,0.55,1.48,-54.39,10.47,104002546247.0,104002546247.0,0.02,0.0,-3.56,-3.8
3017,002376,新北洋,7.85,-0.63,-0.05,178707.0,140014261.3,1.9,7.92,7.77,7.84,7.9,0.77,2.29,78.22,1.68,6362915947.0,6133281169.0,0.26,0.26,2.21,1.68
3018,300838,浙江力诺,15.73,-0.63,-0.1,29543.0,46537264.0,1.9,15.94,15.64,15.76,15.83,0.53,2.9,155.84,2.2,2170393940.0,1600604184.0,0.0,-0.19,6.14,3.15
3019,920003,中诚咨询,34.43,-0.63,-0.22,22445.0,78944088.45,4.88,35.93,34.24,34.66,34.65,1.61,16.86,20.91,3.77,2228112867.0,458421196.0,0.06,-0.09,141.28,3.58
3020,688026,洁特生物,17.49,-0.63,-0.11,17405.0,30421316.0,1.76,17.69,17.38,17.51,17.6,0.68,1.24,32.14,2.22,2454972394.0,2454188457.0,-0.17,-0.11,-8.09,8.57
3021,002660,茂硕电源,9.49,-0.63,-0.06,58576.0,55604407.68,1.78,9.58,9.41,9.56,9.55,0.65,1.71,-43.82,2.82,3384380920.0,3254943878.0,0.0,0.0,1.82,3.04
3022,603903,中持股份,12.63,-0.63,-0.08,66066.0,83562314.0,2.2,12.84,12.56,12.74,12.71,0.5,2.59,50.81,2.06,3224685032.0,3224685032.0,0.08,0.16,-18.36,-13.2
3023,600188,兖矿能源,13.91,-0.64,-0.09,230906.0,322121430.0,1.64,14.1,13.87,13.99,14.0,0.52,0.39,14.71,2.68,139621354367.0,82401603178.0,-0.07,0.29,-7.33,5.78
3024,300939,秋田微,37.17,-0.64,-0.24,73025.0,269381754.3,2.65,37.43,36.44,37.34,37.41,1.15,6.09,52.49,3.21,4460400000.0,4460400000.0,0.11,0.19,8.68,7.8
3025,002302,西部建设,6.18,-0.64,-0.04,98007.0,60549245.88,1.45,6.23,6.14,6.21,6.22,0.76,0.78,-29.58,0.92,7801349599.0,7801349599.0,0.0,0.16,-13.08,0.98
3026,002480,新筑股份,6.22,-0.64,-0.04,69452.0,43208645.0,1.12,6.26,6.19,6.2,6.26,0.51,0.9,-84.84,4.96,4784229127.0,4775205624.0,0.0,0.32,-9.86,0.0
3027,300825,阿尔特,10.88,-0.64,-0.07,162963.0,179328239.52,4.29,11.28,10.81,11.03,10.95,0.59,3.36,-26.94,2.57,5418680433.0,5270382976.0,0.0,0.09,1.59,12.4
3028,002983,芯瑞达,23.31,-0.64,-0.15,38648.0,89804656.01,1.92,23.47,23.02,23.21,23.46,0.57,3.02,41.48,3.89,5213631640.0,2986674612.0,0.0,0.0,13.1,1.57
3029,603880,南卫股份,6.23,-0.64,-0.04,49028.0,30664267.0,2.39,6.35,6.2,6.24,6.27,0.77,1.7,-54.18,7.08,1800731660.0,1800731660.0,0.16,-0.32,-2.66,0.0
3030,002912,中新赛克,34.23,-0.64,-0.22,51119.0,174328840.09,3.72,34.88,33.6,34.88,34.45,0.62,3.15,-412.35,3.57,5844840960.0,5552859437.0,0.03,0.03,16.19,13.57
3031,688219,会通股份,12.42,-0.64,-0.08,84043.0,104651582.0,2.16,12.59,12.32,12.48,12.5,0.62,1.53,30.81,2.3,6826032000.0,6826032000.0,0.0,-0.08,2.48,0.0
3032,300258,精锻科技,14.04,-0.64,-0.09,134997.0,189300427.79,2.26,14.23,13.91,14.02,14.13,0.53,2.37,67.05,1.73,8214063292.0,8001268770.0,0.21,0.21,2.86,-1.96
3033,002012,凯恩股份,6.13,-0.65,-0.04,106644.0,65677885.98,2.11,6.23,6.1,6.17,6.17,0.72,2.28,123.4,1.86,2866544131.0,2861431116.0,0.0,0.33,8.3,-4.96
3034,600519,贵州茅台,1388.89,-0.65,-9.12,40907.0,5698739671.0,1.02,1402.83,1388.58,1396.02,1398.01,1.1,0.33,20.18,7.66,1739265578911.0,1739265578911.0,-0.08,0.02,-3.44,0.85
3035,002334,英威腾,9.2,-0.65,-0.06,212979.0,196108522.29,2.38,9.35,9.13,9.26,9.26,0.65,2.9,38.4,2.48,7569213520.0,6753679198.0,0.11,0.0,-3.06,2.0
3036,600211,西藏药业,44.21,-0.65,-0.29,30154.0,133479707.0,1.48,44.66,44.0,44.03,44.5,0.57,0.94,14.81,4.01,14249731655.0,14249731655.0,-0.02,0.05,-7.37,3.9
3037,300777,中简科技,41.25,-0.65,-0.27,219576.0,896185607.03,3.97,41.67,40.02,41.18,41.52,0.52,5.18,46.91,4.06,18137935901.0,17474129516.0,0.0,0.02,28.19,1.1
3038,002880,卫光生物,25.91,-0.65,-0.17,11838.0,30735700.2,1.19,26.16,25.85,25.9,26.08,0.77,0.52,27.92,2.53,5876388000.0,5876388000.0,-0.19,-0.15,-3.72,1.61
3039,600398,海澜之家,6.15,-0.65,-0.04,289074.0,178296794.0,1.29,6.22,6.14,6.18,6.19,0.7,0.6,11.89,1.64,29537037320.0,29537037320.0,0.0,0.0,-5.38,1.65
3040,600674,川投能源,13.84,-0.65,-0.09,188528.0,261325750.0,1.08,13.95,13.8,13.92,13.93,1.15,0.39,11.99,1.52,67464558500.0,67464558500.0,0.14,0.22,-6.04,-0.43
3041,601899,紫金矿业,38.25,-0.65,-0.25,3860818.0,14866320795.0,4.52,39.44,37.7,38.26,38.5,1.24,1.87,20.15,6.06,1017057292605.0,787984162605.0,0.13,0.53,27.29,10.97
3042,600744,华银电力,6.14,-0.65,-0.04,367520.0,225587150.0,1.94,6.22,6.1,6.22,6.18,0.63,1.81,26.22,8.76,12471103042.0,12471103042.0,0.0,0.0,-6.97,4.42
3043,300049,福瑞医科,83.6,-0.65,-0.55,61243.0,509579041.14,2.27,84.4,82.49,82.49,84.15,0.6,2.62,148.49,11.63,22151985240.0,19520712191.0,0.07,0.13,25.21,18.73
3044,300798,锦鸡股份,7.66,-0.65,-0.05,83165.0,63743880.5,2.08,7.77,7.61,7.72,7.71,0.7,2.18,-176.96,2.14,3591431935.0,2921575636.0,0.0,0.26,-4.37,7.74
3045,605389,长龄液压,77.0,-0.65,-0.5,12296.0,95498786.0,3.15,79.1,76.66,77.4,77.5,0.67,0.9,75.33,5.27,11094704390.0,10492540520.0,0.04,0.06,14.45,-1.28
3046,000586,汇源通信,13.84,-0.65,-0.09,112962.0,155884618.87,3.23,14.1,13.65,13.88,13.93,1.12,5.84,136.01,7.91,2677209600.0,2677209600.0,-0.07,0.0,-1.21,2.29
3047,301175,中科环保,6.08,-0.65,-0.04,333483.0,202113068.0,1.96,6.13,6.01,6.08,6.12,0.66,5.36,22.49,2.48,8949030400.0,3781030400.0,-0.16,0.0,14.5,2.88
3048,600757,长江传媒,9.23,-0.65,-0.06,135504.0,125409402.0,1.83,9.36,9.19,9.24,9.29,0.7,1.12,9.78,1.13,11201992020.0,11200578261.0,0.11,0.0,5.85,3.94
3049,301633,港迪技术,69.99,-0.65,-0.46,3607.0,25268349.25,1.59,70.82,69.7,70.45,70.45,0.54,1.41,67.37,4.27,3897043200.0,1785489834.0,0.0,-0.06,-7.49,0.1
3050,000539,粤电力Ａ,4.57,-0.65,-0.03,145984.0,66822165.61,1.09,4.6,4.55,4.6,4.6,0.66,0.57,30.82,1.02,23993797816.0,11678118128.0,-0.22,0.0,-4.39,3.39
3051,000529,广弘控股,6.03,-0.66,-0.04,42856.0,25898440.28,1.48,6.09,6.0,6.07,6.07,0.56,0.75,39.32,1.11,3520255690.0,3436402793.0,0.0,0.17,-1.15,0.33
3052,300472,*ST新元,7.58,-0.66,-0.05,66694.0,50533031.0,3.28,7.71,7.46,7.58,7.63,0.5,2.52,-19.15,-37.92,2086460347.0,2007497592.0,0.0,0.0,13.3,-1.56
3053,000989,九芝堂,9.07,-0.66,-0.06,98285.0,89731561.76,2.41,9.28,9.06,9.12,9.13,0.71,1.42,38.42,2.13,7763394049.0,6295974540.0,-0.11,0.0,-7.35,3.89
3054,601916,浙商银行,3.0,-0.66,-0.02,1139976.0,343396218.0,0.99,3.03,3.0,3.03,3.02,1.3,0.53,5.3,0.46,82393907889.0,64633307889.0,0.0,0.0,-1.32,-1.32
3055,605500,森林包装,9.01,-0.66,-0.06,31998.0,28944283.0,1.32,9.11,8.99,9.08,9.07,0.64,0.77,92.67,1.46,3733744000.0,3733744000.0,-0.11,0.0,-2.7,0.67
3056,002992,宝明科技,46.89,-0.66,-0.31,14593.0,68600166.46,1.76,47.57,46.74,47.0,47.2,0.59,0.92,-1265.97,11.57,8480930295.0,7410472249.0,-0.02,0.04,-10.91,-1.51
3057,000505,京粮控股,7.49,-0.66,-0.05,189197.0,141344703.99,1.33,7.53,7.43,7.49,7.54,0.48,2.99,-79.29,1.77,5444857380.0,4736528717.0,0.13,0.13,9.66,-11.99
3058,002348,高乐股份,6.04,-0.66,-0.04,158527.0,95725405.96,1.97,6.11,5.99,6.02,6.08,0.54,1.75,-367.6,12.85,5721088000.0,5457339314.0,-0.17,0.0,40.47,5.04
3059,688049,炬芯科技,57.16,-0.66,-0.38,60576.0,343872365.0,2.4,57.48,56.1,57.09,57.54,0.64,3.46,49.52,5.06,10012582874.0,10012582874.0,0.09,0.16,-2.34,8.67
3060,600085,同仁堂,31.44,-0.66,-0.21,127315.0,401661319.0,1.42,31.86,31.41,31.63,31.65,1.13,0.93,27.46,3.16,43119025037.0,43119025037.0,0.06,0.06,-7.61,-2.54
3061,601858,中国科传,23.93,-0.66,-0.16,463350.0,1098063846.0,11.12,24.98,22.3,23.44,24.09,1.46,5.86,45.71,3.45,18916665000.0,18916665000.0,-0.04,-0.42,25.62,31.85
3062,301509,金凯生科,37.62,-0.66,-0.25,34194.0,129134934.34,3.33,38.46,37.2,37.5,37.87,0.64,6.03,32.86,2.06,4531203688.0,2134593711.0,0.03,-0.03,3.78,11.37
3063,600887,伊利股份,27.22,-0.66,-0.18,483086.0,1320320585.0,1.46,27.58,27.18,27.4,27.4,0.56,0.77,12.39,3.23,172176317356.0,171320767006.0,0.0,0.15,1.08,-4.83
3064,301328,维峰电子,50.86,-0.66,-0.34,17519.0,89223015.16,2.58,51.72,50.4,50.51,51.2,0.63,3.47,51.37,2.88,5589188191.0,2569284041.0,0.0,0.16,13.35,6.92
3065,603198,迎驾贡酒,39.08,-0.66,-0.26,49948.0,195981219.0,2.16,39.78,38.93,39.3,39.34,0.93,0.62,15.52,3.08,31264000000.0,31264000000.0,-0.03,0.0,-3.6,-1.21
3066,002592,ST八菱,9.05,-0.66,-0.06,50233.0,45442206.0,2.85,9.17,8.91,8.95,9.11,0.43,1.91,20.58,2.61,2564146971.0,2377583149.0,0.11,0.11,17.69,9.04
3067,001391,国货航,5.95,-0.67,-0.04,230478.0,137523534.58,0.83,6.0,5.95,5.97,5.99,0.68,1.52,29.68,2.78,72642843289.0,9040156419.0,0.0,0.0,-9.02,0.51
3068,600573,惠泉啤酒,11.83,-0.67,-0.08,63754.0,75540676.0,1.09,11.94,11.81,11.82,11.91,0.62,2.55,22.51,2.15,2957500000.0,2957500000.0,-0.08,0.0,1.11,-0.84
3069,300839,博汇股份,11.93,-0.67,-0.08,26741.0,31997592.02,1.5,12.07,11.89,12.05,12.01,0.6,0.92,-40.85,4.67,3518915450.0,3455990450.0,0.0,0.0,-10.03,-0.91
3070,301498,乖宝宠物,68.04,-0.67,-0.46,31284.0,212121459.94,2.07,68.75,67.33,68.02,68.5,0.79,1.74,39.84,6.07,27248172034.0,12209795622.0,0.01,0.0,-23.67,4.44
3071,605336,帅丰电器,17.72,-0.67,-0.12,36433.0,64499692.0,4.2,18.18,17.43,17.75,17.84,0.61,1.99,827.55,1.74,3250068614.0,3250068614.0,-0.06,0.06,13.08,12.58
3072,000856,冀东装备,10.33,-0.67,-0.07,36559.0,37769913.0,1.06,10.41,10.3,10.34,10.4,0.63,1.61,216.63,5.59,2344910000.0,2344910000.0,-0.1,0.1,-7.1,0.68
3073,600851,海欣股份,7.38,-0.67,-0.05,116218.0,86385862.0,3.36,7.56,7.31,7.39,7.43,0.9,1.57,46.4,1.91,8908078387.0,5447961092.0,-0.14,-0.14,9.17,8.05
3074,688210,统联精密,50.48,-0.67,-0.34,31928.0,160135259.0,2.22,50.8,49.67,50.7,50.82,0.44,1.97,1064.42,6.23,8170633587.0,8170633587.0,0.52,0.6,-3.11,-8.75
3075,001380,华纬科技,23.72,-0.67,-0.16,29174.0,68993509.46,1.47,23.85,23.5,23.71,23.88,0.69,3.32,23.56,3.46,6424661814.0,2087451393.0,0.04,0.08,-12.31,3.67
3076,301510,固高科技,36.9,-0.67,-0.25,116360.0,426394705.51,3.71,37.51,36.13,37.17,37.15,0.79,4.17,248.12,10.48,14760369000.0,10300976694.0,0.0,0.19,18.57,-1.47
3077,300720,海川智能,32.14,-0.68,-0.22,51156.0,165375474.0,4.45,33.04,31.6,32.04,32.36,0.33,2.93,170.09,10.7,6263355008.0,5613314991.0,-0.03,-0.19,36.13,-5.16
3078,002873,新天药业,10.25,-0.68,-0.07,45578.0,46887329.2,1.65,10.39,10.22,10.37,10.32,0.74,1.91,115.97,1.98,2502064012.0,2446355415.0,-0.1,-0.19,-4.56,3.33
