日期,代码,name,收盘,涨幅%,量比,换手%,信号强度,5日内最高收益%,操作建议
2016-06-30,002651,利君股份,9.8,5.95,3.54,11.12,极强 (⭐⭐⭐⭐⭐),20.2,极强抢筹；若3日无收益或破触发日最低价则离场
2016-06-29,603002,宏昌电子,6.68,7.22,3.73,14.41,极强 (⭐⭐⭐⭐⭐),1.5,极强抢筹；若3日无收益或破触发日最低价则离场
2016-06-01,600459,贵研铂业,9.98,7.2,3.45,11.45,极强 (⭐⭐⭐⭐⭐),2.4,极强抢筹；若3日无收益或破触发日最低价则离场
2016-04-21,002348,高乐股份,8.31,5.32,3.19,18.53,极强 (⭐⭐⭐⭐⭐),-0.6,极强抢筹；若3日无收益或破触发日最低价则离场
2016-04-07,600733,北汽蓝谷,9.84,4.13,3.15,5.94,极强 (⭐⭐⭐⭐⭐),18.19,极强抢筹；若3日无收益或破触发日最低价则离场
2016-02-02,600679,上海凤凰,16.69,7.61,3.47,9.32,极强 (⭐⭐⭐⭐⭐),6.95,极强抢筹；若3日无收益或破触发日最低价则离场
2015-12-29,002666,德联集团,12.53,5.83,4.31,21.31,极强 (⭐⭐⭐⭐⭐),10.61,极强抢筹；若3日无收益或破触发日最低价则离场
2015-12-29,600843,上工申贝,17.06,6.16,3.68,7.27,极强 (⭐⭐⭐⭐⭐),1.52,极强抢筹；若3日无收益或破触发日最低价则离场
2015-11-17,000403,派林生物,9.5,5.32,4.18,14.87,极强 (⭐⭐⭐⭐⭐),10.42,极强抢筹；若3日无收益或破触发日最低价则离场
2015-10-30,603006,联明股份,18.14,5.77,3.28,14.78,极强 (⭐⭐⭐⭐⭐),11.25,极强抢筹；若3日无收益或破触发日最低价则离场
2015-10-28,600444,国机通用,19.62,5.2,3.76,5.63,极强 (⭐⭐⭐⭐⭐),2.5,极强抢筹；若3日无收益或破触发日最低价则离场
2015-10-27,600336,澳柯玛,7.4,6.32,3.51,14.79,极强 (⭐⭐⭐⭐⭐),-1.49,极强抢筹；若3日无收益或破触发日最低价则离场
2015-10-15,002062,宏润建设,6.85,3.79,3.12,13.57,极强 (⭐⭐⭐⭐⭐),4.67,极强抢筹；若3日无收益或破触发日最低价则离场
2015-10-12,603006,联明股份,13.0,5.61,3.05,9.16,极强 (⭐⭐⭐⭐⭐),22.23,极强抢筹；若3日无收益或破触发日最低价则离场
2015-07-16,000510,新金路,7.97,4.32,3.13,13.84,极强 (⭐⭐⭐⭐⭐),11.04,极强抢筹；若3日无收益或破触发日最低价则离场
2015-05-27,002131,利欧股份,7.92,4.49,3.08,9.87,极强 (⭐⭐⭐⭐⭐),2.02,极强抢筹；若3日无收益或破触发日最低价则离场
2015-05-22,600966,博汇纸业,5.57,5.29,3.19,11.18,极强 (⭐⭐⭐⭐⭐),13.46,极强抢筹；若3日无收益或破触发日最低价则离场
2015-05-08,002617,露笑科技,6.07,8.2,3.06,13.53,极强 (⭐⭐⭐⭐⭐),17.3,极强抢筹；若3日无收益或破触发日最低价则离场
2015-03-04,000739,普洛药业,6.36,6.35,3.27,8.16,极强 (⭐⭐⭐⭐⭐),1.89,极强抢筹；若3日无收益或破触发日最低价则离场
2015-03-03,600137,浪莎股份,18.45,6.65,3.94,5.2,极强 (⭐⭐⭐⭐⭐),17.99,极强抢筹；若3日无收益或破触发日最低价则离场
2015-03-02,600459,贵研铂业,10.52,7.35,3.47,9.25,极强 (⭐⭐⭐⭐⭐),9.98,极强抢筹；若3日无收益或破触发日最低价则离场
2015-03-02,600515,海南机场,6.39,5.97,3.32,9.47,极强 (⭐⭐⭐⭐⭐),3.29,极强抢筹；若3日无收益或破触发日最低价则离场
2015-03-02,000837,秦川机床,12.44,5.07,3.12,7.24,极强 (⭐⭐⭐⭐⭐),7.07,极强抢筹；若3日无收益或破触发日最低价则离场
2015-02-27,002082,万邦德,9.9,3.99,4.18,9.68,极强 (⭐⭐⭐⭐⭐),1.21,极强抢筹；若3日无收益或破触发日最低价则离场
2015-02-27,002527,新时达,12.57,4.23,3.15,6.11,极强 (⭐⭐⭐⭐⭐),6.52,极强抢筹；若3日无收益或破触发日最低价则离场
2015-02-13,600330,天通股份,8.7,4.44,3.02,5.69,极强 (⭐⭐⭐⭐⭐),4.37,极强抢筹；若3日无收益或破触发日最低价则离场
2015-01-26,600838,上海九百,9.58,5.74,3.12,6.39,极强 (⭐⭐⭐⭐⭐),8.46,极强抢筹；若3日无收益或破触发日最低价则离场
2015-01-12,600843,上工申贝,13.86,3.13,3.0,13.27,极强 (⭐⭐⭐⭐⭐),6.2,极强抢筹；若3日无收益或破触发日最低价则离场
2014-12-05,600151,航天机电,10.81,7.24,4.38,11.77,极强 (⭐⭐⭐⭐⭐),8.97,极强抢筹；若3日无收益或破触发日最低价则离场
2014-12-04,000758,中色股份,7.08,5.36,3.29,11.84,极强 (⭐⭐⭐⭐⭐),3.67,极强抢筹；若3日无收益或破触发日最低价则离场
2014-12-01,000995,皇台酒业,13.86,4.84,3.05,5.67,极强 (⭐⭐⭐⭐⭐),3.17,极强抢筹；若3日无收益或破触发日最低价则离场
2014-11-26,002209,达 意 隆,11.31,5.7,3.24,6.89,极强 (⭐⭐⭐⭐⭐),-0.88,极强抢筹；若3日无收益或破触发日最低价则离场
2014-11-10,600199,金种子酒,9.17,6.5,3.4,8.48,极强 (⭐⭐⭐⭐⭐),5.45,极强抢筹；若3日无收益或破触发日最低价则离场
2014-09-22,002322,理工能科,8.86,6.11,3.12,7.4,极强 (⭐⭐⭐⭐⭐),15.35,极强抢筹；若3日无收益或破触发日最低价则离场
2014-09-18,002494,华斯股份,7.48,5.35,3.01,9.0,极强 (⭐⭐⭐⭐⭐),11.23,极强抢筹；若3日无收益或破触发日最低价则离场
2014-09-04,000571,新大洲A,5.04,3.07,3.42,9.8,极强 (⭐⭐⭐⭐⭐),0.0,极强抢筹；若3日无收益或破触发日最低价则离场
2014-08-19,600560,金自天正,11.42,8.25,3.91,10.35,极强 (⭐⭐⭐⭐⭐),5.17,极强抢筹；若3日无收益或破触发日最低价则离场
2014-08-18,600128,苏豪弘业,9.36,5.05,3.09,5.95,极强 (⭐⭐⭐⭐⭐),8.12,极强抢筹；若3日无收益或破触发日最低价则离场
2014-08-18,002631,德尔未来,5.46,6.64,3.04,7.98,极强 (⭐⭐⭐⭐⭐),8.06,极强抢筹；若3日无收益或破触发日最低价则离场
2014-08-08,600444,国机通用,11.77,6.32,3.42,6.08,极强 (⭐⭐⭐⭐⭐),2.8,极强抢筹；若3日无收益或破触发日最低价则离场
2014-07-29,600459,贵研铂业,9.64,6.99,3.39,13.56,极强 (⭐⭐⭐⭐⭐),0.62,极强抢筹；若3日无收益或破触发日最低价则离场
2014-07-28,600490,鹏欣资源,7.93,8.04,3.09,8.34,极强 (⭐⭐⭐⭐⭐),14.75,极强抢筹；若3日无收益或破触发日最低价则离场
2014-07-16,600359,新农开发,8.3,8.21,4.39,6.11,极强 (⭐⭐⭐⭐⭐),2.41,极强抢筹；若3日无收益或破触发日最低价则离场
2014-07-10,600367,红星发展,8.58,4.51,3.57,5.2,极强 (⭐⭐⭐⭐⭐),0.93,极强抢筹；若3日无收益或破触发日最低价则离场
2014-06-30,600241,时代万恒,7.93,4.89,4.06,8.8,极强 (⭐⭐⭐⭐⭐),2.52,极强抢筹；若3日无收益或破触发日最低价则离场
2014-06-26,600241,时代万恒,7.16,4.22,3.93,5.18,极强 (⭐⭐⭐⭐⭐),13.55,极强抢筹；若3日无收益或破触发日最低价则离场
2014-06-24,002716,湖南白银,6.71,3.87,3.16,31.6,极强 (⭐⭐⭐⭐⭐),5.66,极强抢筹；若3日无收益或破触发日最低价则离场
2014-06-20,002667,威领股份,6.94,7.93,3.33,10.63,极强 (⭐⭐⭐⭐⭐),4.61,极强抢筹；若3日无收益或破触发日最低价则离场
2014-06-04,002598,山东章鼓,6.29,4.66,3.07,7.1,极强 (⭐⭐⭐⭐⭐),10.81,极强抢筹；若3日无收益或破触发日最低价则离场
2014-05-27,002319,乐通股份,7.59,4.26,4.24,6.05,极强 (⭐⭐⭐⭐⭐),1.32,极强抢筹；若3日无收益或破触发日最低价则离场
2014-05-23,000670,盈方微,5.75,4.93,3.45,14.48,极强 (⭐⭐⭐⭐⭐),84.17,极强抢筹；若3日无收益或破触发日最低价则离场
2014-05-06,002708,光洋股份,9.03,6.99,3.02,42.27,极强 (⭐⭐⭐⭐⭐),3.43,极强抢筹；若3日无收益或破触发日最低价则离场
2014-04-10,600769,祥龙电业,6.59,6.29,4.35,7.62,极强 (⭐⭐⭐⭐⭐),-2.12,极强抢筹；若3日无收益或破触发日最低价则离场
2014-04-04,000701,厦门信达,12.04,4.15,3.31,5.2,极强 (⭐⭐⭐⭐⭐),3.24,极强抢筹；若3日无收益或破触发日最低价则离场
2014-03-28,000017,深中华A,6.68,4.87,3.11,5.61,极强 (⭐⭐⭐⭐⭐),-0.45,极强抢筹；若3日无收益或破触发日最低价则离场
2014-02-24,002198,嘉应制药,11.88,8.39,3.34,7.26,极强 (⭐⭐⭐⭐⭐),1.52,极强抢筹；若3日无收益或破触发日最低价则离场
2014-02-17,002161,远 望 谷,8.88,6.86,3.15,8.24,极强 (⭐⭐⭐⭐⭐),4.5,极强抢筹；若3日无收益或破触发日最低价则离场
2014-02-14,600706,曲江文旅,11.25,7.97,3.02,8.33,极强 (⭐⭐⭐⭐⭐),3.11,极强抢筹；若3日无收益或破触发日最低价则离场
2014-02-12,000735,罗 牛 山,6.94,7.1,3.25,6.3,极强 (⭐⭐⭐⭐⭐),4.18,极强抢筹；若3日无收益或破触发日最低价则离场
2014-01-22,002197,ST证通,8.51,6.11,3.11,11.87,极强 (⭐⭐⭐⭐⭐),4.7,极强抢筹；若3日无收益或破触发日最低价则离场
2014-01-14,600446,金证股份,5.43,8.38,3.68,7.46,极强 (⭐⭐⭐⭐⭐),7.18,极强抢筹；若3日无收益或破触发日最低价则离场
2014-01-07,002123,梦网科技,7.71,3.35,3.14,6.62,极强 (⭐⭐⭐⭐⭐),0.65,极强抢筹；若3日无收益或破触发日最低价则离场
2014-01-03,002115,三维通信,5.17,4.87,3.67,7.49,极强 (⭐⭐⭐⭐⭐),2.51,极强抢筹；若3日无收益或破触发日最低价则离场
2013-12-27,002565,顺灏股份,6.94,6.44,3.11,5.5,极强 (⭐⭐⭐⭐⭐),-0.14,极强抢筹；若3日无收益或破触发日最低价则离场
2013-12-20,002166,莱茵生物,5.19,7.23,3.23,21.58,极强 (⭐⭐⭐⭐⭐),-0.96,极强抢筹；若3日无收益或破触发日最低价则离场
2013-12-04,000712,锦龙股份,11.49,5.12,4.21,5.09,极强 (⭐⭐⭐⭐⭐),3.66,极强抢筹；若3日无收益或破触发日最低价则离场
2013-11-29,002576,通达动力,7.03,4.46,4.07,8.2,极强 (⭐⭐⭐⭐⭐),-2.28,极强抢筹；若3日无收益或破触发日最低价则离场
2013-10-21,600459,贵研铂业,8.02,5.25,3.6,6.37,极强 (⭐⭐⭐⭐⭐),2.99,极强抢筹；若3日无收益或破触发日最低价则离场
2013-10-11,000026,飞亚达,5.2,6.34,3.26,13.27,极强 (⭐⭐⭐⭐⭐),3.08,极强抢筹；若3日无收益或破触发日最低价则离场
2013-10-11,002576,通达动力,6.69,4.37,3.18,6.69,极强 (⭐⭐⭐⭐⭐),4.93,极强抢筹；若3日无收益或破触发日最低价则离场
2013-09-11,002667,威领股份,5.48,3.2,3.0,8.11,极强 (⭐⭐⭐⭐⭐),-0.91,极强抢筹；若3日无收益或破触发日最低价则离场
2013-09-04,002205,国统股份,7.8,8.03,3.31,5.91,极强 (⭐⭐⭐⭐⭐),3.33,极强抢筹；若3日无收益或破触发日最低价则离场
2013-09-04,600721,百花医药,7.96,5.85,3.03,5.76,极强 (⭐⭐⭐⭐⭐),3.14,极强抢筹；若3日无收益或破触发日最低价则离场
2013-07-23,000586,汇源通信,6.49,5.7,3.3,5.85,极强 (⭐⭐⭐⭐⭐),0.92,极强抢筹；若3日无收益或破触发日最低价则离场
2013-07-23,000007,全新好,10.43,4.3,3.06,6.6,极强 (⭐⭐⭐⭐⭐),1.53,极强抢筹；若3日无收益或破触发日最低价则离场
2013-07-22,000586,汇源通信,6.14,6.6,3.39,5.22,极强 (⭐⭐⭐⭐⭐),6.68,极强抢筹；若3日无收益或破触发日最低价则离场
2013-07-11,601116,三江购物,7.48,5.35,3.12,6.43,极强 (⭐⭐⭐⭐⭐),1.07,极强抢筹；若3日无收益或破触发日最低价则离场
2013-05-30,600721,百花医药,9.14,3.75,3.17,6.86,极强 (⭐⭐⭐⭐⭐),0.88,极强抢筹；若3日无收益或破触发日最低价则离场
2013-05-28,600137,浪莎股份,9.59,8.24,3.47,5.9,极强 (⭐⭐⭐⭐⭐),6.47,极强抢筹；若3日无收益或破触发日最低价则离场
2013-05-23,002383,合众思壮,6.35,6.01,3.07,13.4,极强 (⭐⭐⭐⭐⭐),2.05,极强抢筹；若3日无收益或破触发日最低价则离场
2013-05-17,002181,粤 传 媒,5.05,5.21,3.63,5.99,极强 (⭐⭐⭐⭐⭐),3.37,极强抢筹；若3日无收益或破触发日最低价则离场
2013-05-09,002438,江苏神通,5.71,5.55,3.62,7.71,极强 (⭐⭐⭐⭐⭐),15.06,极强抢筹；若3日无收益或破触发日最低价则离场
2013-05-07,600830,香溢融通,7.08,5.2,4.25,6.56,极强 (⭐⭐⭐⭐⭐),1.27,极强抢筹；若3日无收益或破触发日最低价则离场
2013-03-22,002209,达 意 隆,6.94,7.6,4.19,10.81,极强 (⭐⭐⭐⭐⭐),-0.72,极强抢筹；若3日无收益或破触发日最低价则离场
2013-02-18,000403,派林生物,8.01,5.53,3.5,26.04,极强 (⭐⭐⭐⭐⭐),7.62,极强抢筹；若3日无收益或破触发日最低价则离场
2013-02-01,600459,贵研铂业,8.49,5.33,3.26,11.53,极强 (⭐⭐⭐⭐⭐),1.65,极强抢筹；若3日无收益或破触发日最低价则离场
2013-01-30,600054,黄山旅游,8.15,7.95,3.09,7.71,极强 (⭐⭐⭐⭐⭐),4.05,极强抢筹；若3日无收益或破触发日最低价则离场
2012-09-19,600459,贵研铂业,8.01,4.16,3.79,10.42,极强 (⭐⭐⭐⭐⭐),-0.25,极强抢筹；若3日无收益或破触发日最低价则离场
2012-09-14,600470,六国化工,10.43,7.97,3.67,16.51,极强 (⭐⭐⭐⭐⭐),0.48,极强抢筹；若3日无收益或破触发日最低价则离场
2012-08-29,002598,山东章鼓,6.11,4.27,3.14,21.28,极强 (⭐⭐⭐⭐⭐),-0.33,极强抢筹；若3日无收益或破触发日最低价则离场
2012-08-21,600241,时代万恒,6.28,3.8,3.54,6.05,极强 (⭐⭐⭐⭐⭐),-0.32,极强抢筹；若3日无收益或破触发日最低价则离场
2012-08-21,000796,凯撒旅业,6.31,3.1,3.1,8.34,极强 (⭐⭐⭐⭐⭐),3.65,极强抢筹；若3日无收益或破触发日最低价则离场
2012-06-06,600152,维科技术,7.42,4.95,3.4,5.49,极强 (⭐⭐⭐⭐⭐),1.35,极强抢筹；若3日无收益或破触发日最低价则离场
2012-06-05,600156,华升股份,5.26,6.05,4.0,6.99,极强 (⭐⭐⭐⭐⭐),2.66,极强抢筹；若3日无收益或破触发日最低价则离场
2012-05-15,002264,新 华 都,7.36,5.29,3.77,7.72,极强 (⭐⭐⭐⭐⭐),0.68,极强抢筹；若3日无收益或破触发日最低价则离场
2012-04-25,600838,上海九百,6.33,3.94,3.07,5.44,极强 (⭐⭐⭐⭐⭐),-0.16,极强抢筹；若3日无收益或破触发日最低价则离场
2012-04-24,002161,远 望 谷,9.86,4.89,4.18,5.46,极强 (⭐⭐⭐⭐⭐),0.0,极强抢筹；若3日无收益或破触发日最低价则离场
2012-03-12,002494,华斯股份,6.33,5.32,3.6,5.1,极强 (⭐⭐⭐⭐⭐),4.27,极强抢筹；若3日无收益或破触发日最低价则离场
2012-02-21,000030,富奥股份,7.25,6.46,3.03,20.81,极强 (⭐⭐⭐⭐⭐),11.72,极强抢筹；若3日无收益或破触发日最低价则离场
2012-02-17,002403,爱仕达,7.09,3.96,4.48,13.27,极强 (⭐⭐⭐⭐⭐),1.69,极强抢筹；若3日无收益或破触发日最低价则离场
2012-02-15,002576,通达动力,9.99,3.42,3.35,7.1,极强 (⭐⭐⭐⭐⭐),4.2,极强抢筹；若3日无收益或破触发日最低价则离场
2012-02-08,601218,吉鑫科技,5.59,3.14,3.61,8.01,极强 (⭐⭐⭐⭐⭐),6.8,极强抢筹；若3日无收益或破触发日最低价则离场
2011-11-21,002448,中原内配,5.05,3.7,4.24,6.26,极强 (⭐⭐⭐⭐⭐),1.78,极强抢筹；若3日无收益或破触发日最低价则离场
2011-11-21,002427,尤夫股份,6.55,7.03,3.89,12.65,极强 (⭐⭐⭐⭐⭐),-1.53,极强抢筹；若3日无收益或破触发日最低价则离场
2011-11-17,600080,金花股份,8.2,4.86,3.88,6.51,极强 (⭐⭐⭐⭐⭐),6.46,极强抢筹；若3日无收益或破触发日最低价则离场
2011-10-13,000593,德龙汇能,8.12,7.27,3.34,5.58,极强 (⭐⭐⭐⭐⭐),-1.11,极强抢筹；若3日无收益或破触发日最低价则离场
2011-09-29,600678,四川金顶,6.78,4.95,4.1,7.68,极强 (⭐⭐⭐⭐⭐),4.42,极强抢筹；若3日无收益或破触发日最低价则离场
2011-09-23,600579,中化装备,10.03,5.03,3.93,5.22,极强 (⭐⭐⭐⭐⭐),-0.8,极强抢筹；若3日无收益或破触发日最低价则离场
2011-09-22,600738,丽尚国潮,6.39,4.41,3.47,19.84,极强 (⭐⭐⭐⭐⭐),1.1,极强抢筹；若3日无收益或破触发日最低价则离场
2011-08-15,002534,西子洁能,13.39,4.86,3.42,15.42,极强 (⭐⭐⭐⭐⭐),1.12,极强抢筹；若3日无收益或破触发日最低价则离场
2011-08-11,600199,金种子酒,19.65,6.91,3.61,5.5,极强 (⭐⭐⭐⭐⭐),4.38,极强抢筹；若3日无收益或破触发日最低价则离场
2011-08-08,000892,欢瑞世纪,6.55,4.97,3.48,8.17,极强 (⭐⭐⭐⭐⭐),3.36,极强抢筹；若3日无收益或破触发日最低价则离场
2011-07-26,002571,德力股份,6.56,5.81,3.14,10.19,极强 (⭐⭐⭐⭐⭐),7.01,极强抢筹；若3日无收益或破触发日最低价则离场
2011-07-22,002350,北京科锐,5.95,7.79,3.7,9.46,极强 (⭐⭐⭐⭐⭐),-0.34,极强抢筹；若3日无收益或破触发日最低价则离场
2011-06-23,002346,柘中股份,8.72,8.46,3.42,8.39,极强 (⭐⭐⭐⭐⭐),5.28,极强抢筹；若3日无收益或破触发日最低价则离场
2011-06-21,002366,融发核电,6.28,5.19,3.3,5.88,极强 (⭐⭐⭐⭐⭐),1.75,极强抢筹；若3日无收益或破触发日最低价则离场
2011-05-16,000155,川能动力,9.17,3.97,3.88,8.48,极强 (⭐⭐⭐⭐⭐),-2.18,极强抢筹；若3日无收益或破触发日最低价则离场
2011-04-15,600084,中信尼雅,9.6,5.03,3.27,5.08,极强 (⭐⭐⭐⭐⭐),2.92,极强抢筹；若3日无收益或破触发日最低价则离场
2011-04-07,000892,欢瑞世纪,6.28,5.02,3.29,7.44,极强 (⭐⭐⭐⭐⭐),4.62,极强抢筹；若3日无收益或破触发日最低价则离场
2011-03-18,002403,爱仕达,12.05,4.97,3.9,12.43,极强 (⭐⭐⭐⭐⭐),1.0,极强抢筹；若3日无收益或破触发日最低价则离场
2011-03-15,002198,嘉应制药,7.2,4.65,4.17,10.2,极强 (⭐⭐⭐⭐⭐),-0.28,极强抢筹；若3日无收益或破触发日最低价则离场
2011-03-15,600854,春兰股份,6.35,5.48,4.02,6.67,极强 (⭐⭐⭐⭐⭐),7.87,极强抢筹；若3日无收益或破触发日最低价则离场
2011-03-15,000599,青岛双星,6.76,5.3,3.29,8.51,极强 (⭐⭐⭐⭐⭐),5.77,极强抢筹；若3日无收益或破触发日最低价则离场
2011-03-15,000532,华金资本,10.76,3.66,3.0,13.77,极强 (⭐⭐⭐⭐⭐),8.46,极强抢筹；若3日无收益或破触发日最低价则离场
2011-03-10,600769,祥龙电业,7.38,4.38,3.46,5.47,极强 (⭐⭐⭐⭐⭐),5.28,极强抢筹；若3日无收益或破触发日最低价则离场
2011-03-10,600080,金花股份,6.93,5.16,3.34,6.83,极强 (⭐⭐⭐⭐⭐),10.53,极强抢筹；若3日无收益或破触发日最低价则离场
2011-03-09,002370,亚太药业,5.94,4.39,3.03,8.13,极强 (⭐⭐⭐⭐⭐),-0.34,极强抢筹；若3日无收益或破触发日最低价则离场
2011-03-02,000017,深中华A,5.86,5.02,3.85,7.0,极强 (⭐⭐⭐⭐⭐),1.71,极强抢筹；若3日无收益或破触发日最低价则离场
2011-03-01,600279,重庆港,8.51,4.29,3.44,10.7,极强 (⭐⭐⭐⭐⭐),0.0,极强抢筹；若3日无收益或破触发日最低价则离场
2011-02-28,600279,重庆港,8.16,6.67,3.99,10.41,极强 (⭐⭐⭐⭐⭐),5.02,极强抢筹；若3日无收益或破触发日最低价则离场
2011-02-28,600333,长春燃气,12.06,7.58,3.26,14.53,极强 (⭐⭐⭐⭐⭐),-0.75,极强抢筹；若3日无收益或破触发日最低价则离场
2011-02-21,002478,常宝股份,7.14,3.93,3.68,14.12,极强 (⭐⭐⭐⭐⭐),2.8,极强抢筹；若3日无收益或破触发日最低价则离场
2011-02-17,000856,冀东装备,10.51,5.0,3.72,5.62,极强 (⭐⭐⭐⭐⭐),7.9,极强抢筹；若3日无收益或破触发日最低价则离场
2011-02-16,002478,常宝股份,6.53,6.87,3.49,9.08,极强 (⭐⭐⭐⭐⭐),12.4,极强抢筹；若3日无收益或破触发日最低价则离场
2011-02-11,000837,秦川机床,14.89,5.3,3.43,5.12,极强 (⭐⭐⭐⭐⭐),15.72,极强抢筹；若3日无收益或破触发日最低价则离场
2010-12-21,600679,上海凤凰,12.21,7.29,4.48,10.3,极强 (⭐⭐⭐⭐⭐),13.68,极强抢筹；若3日无收益或破触发日最低价则离场
2010-11-12,000856,冀东装备,9.58,4.02,3.18,12.49,极强 (⭐⭐⭐⭐⭐),4.49,极强抢筹；若3日无收益或破触发日最低价则离场
2010-11-03,600156,华升股份,5.74,8.3,3.53,6.21,极强 (⭐⭐⭐⭐⭐),2.96,极强抢筹；若3日无收益或破触发日最低价则离场
2010-10-13,000060,中金岭南,10.42,8.2,3.34,9.1,极强 (⭐⭐⭐⭐⭐),8.25,极强抢筹；若3日无收益或破触发日最低价则离场
2010-10-08,000557,西部创业,5.49,4.37,4.48,8.25,极强 (⭐⭐⭐⭐⭐),4.37,极强抢筹；若3日无收益或破触发日最低价则离场
2010-09-09,600444,国机通用,12.36,5.37,3.93,13.61,极强 (⭐⭐⭐⭐⭐),10.92,极强抢筹；若3日无收益或破触发日最低价则离场
2010-08-31,002066,瑞泰科技,7.54,5.16,3.23,7.38,极强 (⭐⭐⭐⭐⭐),6.76,极强抢筹；若3日无收益或破触发日最低价则离场
2010-08-31,600241,时代万恒,6.47,3.19,3.02,5.85,极强 (⭐⭐⭐⭐⭐),3.86,极强抢筹；若3日无收益或破触发日最低价则离场
2010-08-05,600814,杭州解百,7.06,5.37,4.06,6.8,极强 (⭐⭐⭐⭐⭐),3.68,极强抢筹；若3日无收益或破触发日最低价则离场
2010-08-03,600714,金瑞矿业,10.03,4.15,3.58,5.04,极强 (⭐⭐⭐⭐⭐),3.89,极强抢筹；若3日无收益或破触发日最低价则离场
2010-08-02,002198,嘉应制药,5.11,5.14,3.24,12.27,极强 (⭐⭐⭐⭐⭐),4.7,极强抢筹；若3日无收益或破触发日最低价则离场
2010-08-02,002264,新 华 都,6.19,5.99,3.06,5.87,极强 (⭐⭐⭐⭐⭐),14.38,极强抢筹；若3日无收益或破触发日最低价则离场
2010-07-29,000065,北方国际,5.64,5.03,3.02,7.02,极强 (⭐⭐⭐⭐⭐),4.96,极强抢筹；若3日无收益或破触发日最低价则离场
2010-07-28,600241,时代万恒,6.05,7.65,3.81,6.48,极强 (⭐⭐⭐⭐⭐),0.0,极强抢筹；若3日无收益或破触发日最低价则离场
2010-07-28,002235,安妮股份,5.7,7.95,3.54,14.47,极强 (⭐⭐⭐⭐⭐),4.56,极强抢筹；若3日无收益或破触发日最低价则离场
2010-07-27,002205,国统股份,13.81,5.74,3.1,10.76,极强 (⭐⭐⭐⭐⭐),3.33,极强抢筹；若3日无收益或破触发日最低价则离场
2010-07-26,002235,安妮股份,5.41,3.84,4.4,13.39,极强 (⭐⭐⭐⭐⭐),10.17,极强抢筹；若3日无收益或破触发日最低价则离场
2010-07-21,000635,英 力 特,10.96,6.72,3.94,5.97,极强 (⭐⭐⭐⭐⭐),5.66,极强抢筹；若3日无收益或破触发日最低价则离场
2010-07-08,600679,上海凤凰,10.01,3.73,3.53,11.55,极强 (⭐⭐⭐⭐⭐),7.89,极强抢筹；若3日无收益或破触发日最低价则离场
2010-06-10,002333,罗普斯金,7.45,5.97,3.3,12.11,极强 (⭐⭐⭐⭐⭐),8.46,极强抢筹；若3日无收益或破触发日最低价则离场
2010-06-09,002333,罗普斯金,7.03,8.49,3.68,11.53,极强 (⭐⭐⭐⭐⭐),14.94,极强抢筹；若3日无收益或破触发日最低价则离场
2010-04-14,000796,凯撒旅业,7.99,4.44,3.38,11.81,极强 (⭐⭐⭐⭐⭐),-0.88,极强抢筹；若3日无收益或破触发日最低价则离场
2010-04-14,000061,农 产 品,7.52,3.87,3.04,9.48,极强 (⭐⭐⭐⭐⭐),1.06,极强抢筹；若3日无收益或破触发日最低价则离场
2010-04-09,000995,皇台酒业,8.22,4.98,3.11,5.83,极强 (⭐⭐⭐⭐⭐),8.76,极强抢筹；若3日无收益或破触发日最低价则离场
2010-04-07,601008,连云港,5.84,3.55,3.74,6.6,极强 (⭐⭐⭐⭐⭐),-0.51,极强抢筹；若3日无收益或破触发日最低价则离场
2010-04-01,000561,烽火电子,10.3,4.99,4.09,6.39,极强 (⭐⭐⭐⭐⭐),11.55,极强抢筹；若3日无收益或破触发日最低价则离场
2010-04-01,002045,国光电器,10.38,7.56,3.85,8.06,极强 (⭐⭐⭐⭐⭐),5.97,极强抢筹；若3日无收益或破触发日最低价则离场
2010-04-01,002082,万邦德,14.48,5.16,3.33,11.67,极强 (⭐⭐⭐⭐⭐),0.83,极强抢筹；若3日无收益或破触发日最低价则离场
2010-03-30,600857,宁波中百,9.87,5.67,3.58,6.49,极强 (⭐⭐⭐⭐⭐),4.15,极强抢筹；若3日无收益或破触发日最低价则离场
2010-03-22,600152,维科技术,7.5,5.93,3.03,6.52,极强 (⭐⭐⭐⭐⭐),8.27,极强抢筹；若3日无收益或破触发日最低价则离场
2010-03-15,600707,彩虹股份,13.15,7.0,4.41,9.51,极强 (⭐⭐⭐⭐⭐),6.84,极强抢筹；若3日无收益或破触发日最低价则离场
2010-03-11,600235,民丰特纸,8.46,3.17,3.14,5.73,极强 (⭐⭐⭐⭐⭐),-0.35,极强抢筹；若3日无收益或破触发日最低价则离场
2010-03-08,000506,招金黄金,6.74,4.98,4.4,8.85,极强 (⭐⭐⭐⭐⭐),0.3,极强抢筹；若3日无收益或破触发日最低价则离场
2010-03-04,002107,沃华医药,5.54,3.55,3.73,5.97,极强 (⭐⭐⭐⭐⭐),1.99,极强抢筹；若3日无收益或破触发日最低价则离场
2010-03-03,000599,青岛双星,9.07,4.49,3.29,6.18,极强 (⭐⭐⭐⭐⭐),0.66,极强抢筹；若3日无收益或破触发日最低价则离场
2010-02-26,600738,丽尚国潮,7.09,3.05,3.11,9.78,极强 (⭐⭐⭐⭐⭐),16.08,极强抢筹；若3日无收益或破触发日最低价则离场
